Name,Total Paid Claims,Total Claim Dollars Paid
Blaine,1,$9452.29
Hill,0,$0.00
Valley,4,$8962.41
Daniels,0,$0.00
Liberty,0,$0.00
Phillips,2,$34907.46
Fergus,0,$0.00
Golden Valley,0,$0.00
Musselshell,0,$0.00
Toole,0,$0.00
Chouteau,0,$0.00
Cascade,34,$66730.61
Sweet Grass,7,$325997.98
Meagher,2,$47426.12
Granite,0,$0.00
Deer Lodge,1,$413.07
Beaverhead,0,$0.00
Madison,1,$6477.52
Lincoln,3,$33346.06
Flathead,46,$130681.80
Missoula,61,$212851.96
Stillwater,13,$30219.30
Sanders,4,$221842.83
Powell,0,$0.00
Jefferson,0,$0.00
Gallatin,7,$63036.29
Powder River,0,$0.00
Big Horn,0,$0.00
Garfield,0,$0.00
Custer,0,$0.00
Park,57,$585671.98
Carbon,4,$67014.17
Yellowstone,41,$346158.10
Rosebud,2,$7633.54
Ravalli,17,$38562.05
Roosevelt,0,$0.00
Wheatland,3,$5955.60
Wibaux,0,$0.00
Prairie,0,$0.00
Teton,0,$0.00
Pondera,0,$0.00
Dawson,0,$0.00
Richland,1,$2148.07
McCone,0,$0.00
Mineral,4,$10767.53
Glacier,3,$19241.51
Lake,8,$14323.14
Lewis and Clark,0,$0.00
Silver Bow,0,$0.00
Sheridan,0,$0.00
Broadwater,0,$0.00
Carter,0,$0.00
Fallon,0,$0.00
Treasure,0,$0.00
Petroleum,0,$0.00
Judith Basin,0,$0.00
