Name,Total Paid Claims,Total Claim Dollars Paid
Blaine,1,$495.05
Hill,0,$0.00
Valley,2,$3854.91
Daniels,0,$0.00
Liberty,1,$788.79
Phillips,0,$0.00
Fergus,0,$0.00
Golden Valley,0,$0.00
Musselshell,0,$0.00
Toole,0,$0.00
Chouteau,0,$0.00
Cascade,0,$0.00
Sweet Grass,0,$0.00
Meagher,1,$28324.82
Granite,0,$0.00
Deer Lodge,1,$3234.40
Beaverhead,0,$0.00
Madison,0,$0.00
Lincoln,18,$176350.62
Flathead,2,$87353.27
Missoula,6,$151903.97
Stillwater,0,$0.00
Sanders,0,$0.00
Powell,0,$0.00
Jefferson,0,$0.00
Gallatin,1,$25767.11
Powder River,0,$0.00
Big Horn,0,$0.00
Garfield,0,$0.00
Custer,0,$0.00
Park,15,$76009.69
Carbon,1,$825.38
Yellowstone,2,$2234.80
Rosebud,0,$0.00
Ravalli,1,$750.00
Roosevelt,0,$0.00
Wheatland,0,$0.00
Wibaux,0,$0.00
Prairie,0,$0.00
Teton,0,$0.00
Pondera,0,$0.00
Dawson,0,$0.00
Richland,0,$0.00
McCone,0,$0.00
Mineral,0,$0.00
Glacier,0,$0.00
Lake,0,$0.00
Lewis and Clark,4,$26168.75
Silver Bow,0,$0.00
Sheridan,0,$0.00
Broadwater,0,$0.00
Carter,0,$0.00
Fallon,0,$0.00
Treasure,0,$0.00
Petroleum,0,$0.00
Judith Basin,0,$0.00
