Name,Total Paid Claims,Total Claim Dollars Paid
Carteret,11,$82160.58
Washington,0,$0.00
Hyde,1,$17654.88
New Hanover,37,$691174.30
Wake,18,$174031.78
Granville,0,$0.00
Mitchell,0,$0.00
Avery,0,$0.00
Hertford,3,$45078.75
Caswell,0,$0.00
Alamance,2,$105938.50
Brunswick,632,$9303144.81
Haywood,7,$45988.07
Transylvania,2,$13991.39
Richmond,1,$1848.07
Lenoir,10,$156177.68
Wayne,9,$300146.84
Greene,3,$19284.46
Rutherford,6,$233739.96
Johnston,21,$968629.70
Nash,39,$1241789.17
Guilford,10,$52737.01
Rockingham,6,$76692.42
Beaufort,16,$129377.98
Pamlico,0,$0.00
Jones,0,$0.00
Craven,1,$7974.83
Durham,5,$59697.37
Chatham,1,$3025.02
Warren,0,$0.00
Northampton,0,$0.00
Edgecombe,26,$298154.95
Wilson,23,$1123379.92
Person,1,$2520.43
Halifax,1,$4126.71
Martin,0,$0.00
Orange,1,$35818.82
Dare,110,$1311713.26
Jackson,0,$0.00
Rowan,8,$590243.15
Iredell,4,$49754.52
Cabarrus,33,$880907.21
Union,5,$57231.03
Vance,2,$31721.66
Tyrrell,0,$0.00
Watauga,5,$75703.78
Wilkes,2,$41654.83
Alexander,1,$17342.08
Caldwell,6,$634380.92
Randolph,0,$0.00
Chowan,3,$29516.84
Gates,0,$0.00
Pasquotank,11,$176181.89
Cherokee,2,$37544.86
Macon,7,$425636.39
Onslow,8,$99191.62
Cleveland,6,$68453.31
Lincoln,5,$95333.94
Mecklenburg,82,$4157740.09
Yancey,0,$0.00
Henderson,6,$98585.92
Pitt,2,$11985.40
Perquimans,0,$0.00
Moore,0,$0.00
Anson,0,$0.00
Pender,3,$72676.05
Sampson,1,$9324.06
Harnett,0,$0.00
Robeson,17,$501225.46
Cumberland,20,$309614.15
Graham,1,$2216.63
Burke,1,$33376.35
Scotland,0,$0.00
Hoke,0,$0.00
McDowell,1,$55074.47
Columbus,2,$37155.89
Duplin,3,$43144.15
Yadkin,0,$0.00
Forsyth,22,$510593.10
Surry,0,$0.00
Stokes,1,$56370.46
Davidson,12,$243652.15
Davie,2,$22226.66
Camden,13,$220040.92
Currituck,7,$85044.58
Ashe,1,$109134.42
Madison,0,$0.00
Buncombe,8,$292376.86
Gaston,9,$322126.33
Bertie,0,$0.00
Swain,4,$137458.68
Catawba,33,$1263794.52
Franklin,0,$0.00
Alleghany,0,$0.00
Montgomery,0,$0.00
Polk,7,$538055.81
Lee,1,$739.30
Clay,1,$535.15
Bladen,3,$48172.47
Stanly,12,$644167.36
