Name,Total Paid Claims,Total Claim Dollars Paid
Carteret,10,$229523.00
Washington,1,$19764.81
Hyde,3,$75262.35
New Hanover,2,$784.53
Wake,2,$22367.77
Granville,0,$0.00
Mitchell,0,$0.00
Avery,0,$0.00
Hertford,0,$0.00
Caswell,0,$0.00
Alamance,1,$6283.54
Brunswick,8,$306455.23
Haywood,0,$0.00
Transylvania,0,$0.00
Richmond,0,$0.00
Lenoir,0,$0.00
Wayne,2,$206552.57
Greene,0,$0.00
Rutherford,0,$0.00
Johnston,2,$25518.61
Nash,2,$27386.06
Guilford,1,$3283.81
Rockingham,0,$0.00
Beaufort,90,$936848.57
Pamlico,2,$18304.64
Jones,0,$0.00
Craven,0,$0.00
Durham,2,$97108.38
Chatham,0,$0.00
Warren,0,$0.00
Northampton,0,$0.00
Edgecombe,0,$0.00
Wilson,0,$0.00
Person,0,$0.00
Halifax,0,$0.00
Martin,0,$0.00
Orange,2,$77878.70
Dare,25,$564304.41
Jackson,0,$0.00
Rowan,0,$0.00
Iredell,0,$0.00
Cabarrus,2,$57283.97
Union,2,$349875.69
Vance,0,$0.00
Tyrrell,0,$0.00
Watauga,1,$75653.09
Wilkes,1,$24863.60
Alexander,0,$0.00
Caldwell,0,$0.00
Randolph,1,$1376.09
Chowan,3,$28540.33
Gates,0,$0.00
Pasquotank,0,$0.00
Cherokee,0,$0.00
Macon,1,$5991.14
Onslow,10,$341207.36
Cleveland,0,$0.00
Lincoln,0,$0.00
Mecklenburg,3,$249700.79
Yancey,0,$0.00
Henderson,1,$5408.52
Pitt,3,$33560.95
Perquimans,0,$0.00
Moore,0,$0.00
Anson,0,$0.00
Pender,1,$1406.94
Sampson,0,$0.00
Harnett,1,$7985.15
Robeson,1,$7787.19
Cumberland,5,$115526.35
Graham,0,$0.00
Burke,0,$0.00
Scotland,0,$0.00
Hoke,0,$0.00
McDowell,0,$0.00
Columbus,28,$1389519.54
Duplin,0,$0.00
Yadkin,0,$0.00
Forsyth,0,$0.00
Surry,2,$100080.67
Stokes,0,$0.00
Davidson,0,$0.00
Davie,0,$0.00
Camden,0,$0.00
Currituck,1,$85081.83
Ashe,0,$0.00
Madison,0,$0.00
Buncombe,0,$0.00
Gaston,2,$4650.42
Bertie,0,$0.00
Swain,0,$0.00
Catawba,0,$0.00
Franklin,0,$0.00
Alleghany,0,$0.00
Montgomery,1,$40846.80
Polk,3,$51752.09
Lee,0,$0.00
Clay,0,$0.00
Bladen,1,$2526.18
Stanly,0,$0.00
