Name,Total Paid Claims,Total Claim Dollars Paid
Carteret,7,$285967.28
Washington,0,$0.00
Hyde,0,$0.00
New Hanover,5,$128425.34
Wake,38,$426079.41
Granville,0,$0.00
Mitchell,2,$9071.36
Avery,14,$211199.01
Hertford,0,$0.00
Caswell,0,$0.00
Alamance,10,$183115.90
Brunswick,87,$3193059.45
Haywood,6,$57407.96
Transylvania,0,$0.00
Richmond,0,$0.00
Lenoir,1,$3357.53
Wayne,0,$0.00
Greene,0,$0.00
Rutherford,1,$4841.79
Johnston,3,$57253.55
Nash,0,$0.00
Guilford,0,$0.00
Rockingham,4,$36090.65
Beaufort,0,$0.00
Pamlico,0,$0.00
Jones,0,$0.00
Craven,0,$0.00
Durham,0,$4261.60
Chatham,0,$0.00
Warren,0,$0.00
Northampton,0,$0.00
Edgecombe,1,$620.10
Wilson,0,$0.00
Person,0,$0.00
Halifax,0,$0.00
Martin,0,$0.00
Orange,16,$332706.50
Dare,35,$2227859.93
Jackson,0,$0.00
Rowan,2,$1450.00
Iredell,0,$0.00
Cabarrus,7,$84185.12
Union,2,$28507.21
Vance,0,$0.00
Tyrrell,0,$0.00
Watauga,11,$171707.60
Wilkes,0,$0.00
Alexander,0,$0.00
Caldwell,1,$4561.51
Randolph,0,$0.00
Chowan,0,$0.00
Gates,0,$0.00
Pasquotank,0,$0.00
Cherokee,8,$226176.48
Macon,0,$0.00
Onslow,3,$308500.00
Cleveland,7,$114606.63
Lincoln,0,$0.00
Mecklenburg,197,$4697174.52
Yancey,2,$11938.94
Henderson,7,$100803.90
Pitt,0,$0.00
Perquimans,0,$0.00
Moore,0,$0.00
Anson,0,$0.00
Pender,3,$99127.96
Sampson,2,$15259.34
Harnett,0,$0.00
Robeson,1,$2681.33
Cumberland,7,$53370.46
Graham,0,$0.00
Burke,0,$0.00
Scotland,0,$0.00
Hoke,0,$0.00
McDowell,0,$0.00
Columbus,2,$77760.76
Duplin,0,$0.00
Yadkin,0,$0.00
Forsyth,0,$0.00
Surry,0,$0.00
Stokes,0,$0.00
Davidson,0,$0.00
Davie,0,$0.00
Camden,0,$0.00
Currituck,0,$0.00
Ashe,7,$21237.91
Madison,3,$12460.59
Buncombe,34,$1167746.32
Gaston,0,$0.00
Bertie,0,$0.00
Swain,1,$29930.72
Catawba,5,$53717.02
Franklin,0,$0.00
Alleghany,0,$0.00
Montgomery,0,$0.00
Polk,3,$14090.39
Lee,0,$0.00
Clay,0,$0.00
Bladen,1,$1556.12
Stanly,0,$0.00
