Name,Total Paid Claims,Total Claim Dollars Paid
Carteret,2,$1797.40
Washington,0,$0.00
Hyde,0,$0.00
New Hanover,11,$44384.02
Wake,9,$116969.36
Granville,0,$0.00
Mitchell,0,$0.00
Avery,1,$13886.78
Hertford,0,$0.00
Caswell,0,$0.00
Alamance,0,$0.00
Brunswick,1288,$10506442.96
Haywood,0,$0.00
Transylvania,0,$0.00
Richmond,0,$0.00
Lenoir,0,$0.00
Wayne,0,$0.00
Greene,0,$0.00
Rutherford,0,$0.00
Johnston,0,$0.00
Nash,1,$4579.34
Guilford,7,$16238.99
Rockingham,1,$1279.87
Beaufort,7,$15786.11
Pamlico,0,$0.00
Jones,0,$0.00
Craven,0,$0.00
Durham,1,$3260.27
Chatham,1,$3705.81
Warren,0,$0.00
Northampton,0,$0.00
Edgecombe,1,$8428.04
Wilson,1,$2424.91
Person,0,$0.00
Halifax,1,$886.66
Martin,0,$0.00
Orange,1,$5131.29
Dare,159,$4277701.15
Jackson,0,$0.00
Rowan,0,$0.00
Iredell,0,$0.00
Cabarrus,1,$4858.21
Union,0,$0.00
Vance,0,$0.00
Tyrrell,1,$1789.19
Watauga,12,$114306.11
Wilkes,0,$0.00
Alexander,0,$0.00
Caldwell,0,$0.00
Randolph,0,$0.00
Chowan,0,$0.00
Gates,0,$0.00
Pasquotank,0,$0.00
Cherokee,0,$0.00
Macon,0,$0.00
Onslow,4,$19867.58
Cleveland,0,$0.00
Lincoln,0,$0.00
Mecklenburg,30,$114991.74
Yancey,1,$1010.00
Henderson,1,$6092.45
Pitt,0,$0.00
Perquimans,0,$0.00
Moore,0,$0.00
Anson,0,$0.00
Pender,10,$16317.95
Sampson,0,$0.00
Harnett,0,$0.00
Robeson,1,$7947.00
Cumberland,18,$649205.57
Graham,0,$0.00
Burke,0,$0.00
Scotland,0,$0.00
Hoke,0,$0.00
McDowell,1,$207.23
Columbus,9,$128495.55
Duplin,0,$0.00
Yadkin,1,$643.20
Forsyth,0,$0.00
Surry,5,$103276.24
Stokes,0,$0.00
Davidson,2,$7623.25
Davie,1,$6933.00
Camden,0,$0.00
Currituck,1,$547.70
Ashe,6,$77197.96
Madison,2,$31266.08
Buncombe,4,$36866.78
Gaston,1,$1178.85
Bertie,0,$0.00
Swain,0,$0.00
Catawba,2,$2508.00
Franklin,0,$0.00
Alleghany,0,$0.00
Montgomery,0,$0.00
Polk,0,$0.00
Lee,2,$7638.26
Clay,0,$0.00
Bladen,0,$0.00
Stanly,0,$0.00
