Name,Total Paid Claims,Total Claim Dollars Paid
Carteret,54,$607636.38
Washington,0,$0.00
Hyde,15,$206068.40
New Hanover,68,$2040813.17
Wake,0,$0.00
Granville,0,$0.00
Mitchell,0,$0.00
Avery,0,$0.00
Hertford,0,$0.00
Caswell,0,$0.00
Alamance,1,$4188.34
Brunswick,66,$1824214.26
Haywood,3,$52566.83
Transylvania,0,$0.00
Richmond,0,$0.00
Lenoir,0,$0.00
Wayne,0,$0.00
Greene,0,$0.00
Rutherford,0,$0.00
Johnston,0,$0.00
Nash,2,$12249.76
Guilford,0,$0.00
Rockingham,0,$0.00
Beaufort,16,$133260.75
Pamlico,10,$399064.09
Jones,1,$2187.70
Craven,8,$54130.33
Durham,2,$37670.08
Chatham,0,$0.00
Warren,0,$0.00
Northampton,0,$0.00
Edgecombe,0,$0.00
Wilson,0,$0.00
Person,0,$0.00
Halifax,0,$0.00
Martin,0,$0.00
Orange,5,$275272.80
Dare,52,$347827.04
Jackson,1,$58855.61
Rowan,0,$0.00
Iredell,0,$0.00
Cabarrus,3,$32766.65
Union,7,$263944.44
Vance,0,$0.00
Tyrrell,5,$41478.88
Watauga,0,$0.00
Wilkes,1,$19366.72
Alexander,0,$0.00
Caldwell,0,$0.00
Randolph,1,$11986.03
Chowan,0,$0.00
Gates,0,$0.00
Pasquotank,0,$0.00
Cherokee,12,$163967.03
Macon,8,$138971.50
Onslow,16,$327023.21
Cleveland,0,$0.00
Lincoln,0,$0.00
Mecklenburg,14,$174724.00
Yancey,0,$0.00
Henderson,1,$14942.54
Pitt,1,$707.01
Perquimans,1,$8893.01
Moore,1,$14507.62
Anson,0,$0.00
Pender,20,$651377.28
Sampson,0,$0.00
Harnett,0,$0.00
Robeson,1,$11808.36
Cumberland,1,$1652.60
Graham,0,$0.00
Burke,0,$0.00
Scotland,0,$0.00
Hoke,1,$3249.66
McDowell,0,$0.00
Columbus,5,$50932.37
Duplin,0,$0.00
Yadkin,0,$0.00
Forsyth,2,$5051.33
Surry,0,$0.00
Stokes,0,$0.00
Davidson,0,$0.00
Davie,0,$0.00
Camden,0,$0.00
Currituck,49,$759444.70
Ashe,0,$0.00
Madison,0,$0.00
Buncombe,20,$796615.18
Gaston,1,$14362.32
Bertie,0,$0.00
Swain,1,$8309.46
Catawba,2,$15546.54
Franklin,0,$0.00
Alleghany,0,$0.00
Montgomery,2,$32073.48
Polk,0,$0.00
Lee,1,$31731.38
Clay,4,$18183.04
Bladen,1,$4076.47
Stanly,0,$0.00
