Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,0,$0.00
Nicholas,1,$525.08
Clay,0,$0.00
Berkeley,1,$3488.43
Tyler,0,$0.00
Fayette,5,$5798.56
Kanawha,29,$53028.32
Brooke,2,$1106.00
Ohio,3,$1578.02
Lincoln,0,$0.00
Monongalia,0,$0.00
Harrison,0,$0.00
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,9,$7627.56
Mason,1,$7158.15
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,0,$0.00
Preston,0,$0.00
Doddridge,0,$0.00
Gilmer,0,$0.00
Roane,0,$0.00
Barbour,0,$0.00
Mercer,3,$5180.37
McDowell,0,$0.00
Wyoming,1,$1286.32
Mingo,7,$10156.18
Pleasants,1,$2240.92
Ritchie,0,$0.00
Wood,4,$7762.38
Wayne,1,$1823.40
Tucker,3,$6211.65
Wirt,0,$0.00
Calhoun,0,$0.00
Taylor,0,$0.00
Randolph,2,$3089.33
Putnam,1,$1843.80
Raleigh,6,$6638.09
Hancock,0,$0.00
Mineral,0,$0.00
Pocahontas,12,$25620.30
Braxton,0,$0.00
Jefferson,0,$0.00
Marion,3,$8118.30
Monroe,0,$0.00
Marshall,0,$0.00
Jackson,1,$1793.08
Morgan,0,$0.00
Upshur,0,$0.00
Logan,21,$33958.53
Boone,0,$0.00
