Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,0,$0.00
Nicholas,0,$0.00
Clay,0,$0.00
Berkeley,0,$0.00
Tyler,0,$0.00
Fayette,1,$10064.45
Kanawha,3,$11012.74
Brooke,0,$0.00
Ohio,0,$0.00
Lincoln,0,$0.00
Monongalia,1,$6073.38
Harrison,0,$0.00
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,0,$0.00
Mason,0,$0.00
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,1,$12172.60
Preston,0,$0.00
Doddridge,0,$0.00
Gilmer,1,$807.01
Roane,0,$0.00
Barbour,0,$0.00
Mercer,3,$18356.71
McDowell,0,$0.00
Wyoming,1,$353.05
Mingo,0,$0.00
Pleasants,0,$0.00
Ritchie,0,$0.00
Wood,1,$2263.58
Wayne,0,$0.00
Tucker,0,$0.00
Wirt,0,$0.00
Calhoun,1,$187.16
Taylor,0,$0.00
Randolph,2,$40073.59
Putnam,4,$14303.86
Raleigh,0,$0.00
Hancock,0,$0.00
Mineral,0,$0.00
Pocahontas,0,$0.00
Braxton,0,$0.00
Jefferson,0,$0.00
Marion,0,$0.00
Monroe,0,$0.00
Marshall,0,$0.00
Jackson,1,$454.00
Morgan,0,$0.00
Upshur,7,$46461.18
Logan,1,$500.00
Boone,0,$0.00
