Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,1,$633.30
Nicholas,1,$8316.18
Clay,0,$0.00
Berkeley,0,$0.00
Tyler,0,$0.00
Fayette,12,$570982.68
Kanawha,35,$1015463.64
Brooke,1,$20982.82
Ohio,0,$0.00
Lincoln,0,$0.00
Monongalia,1,$12617.10
Harrison,3,$24985.67
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,58,$2332973.44
Mason,1,$1502.47
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,0,$0.00
Preston,0,$0.00
Doddridge,0,$0.00
Gilmer,0,$0.00
Roane,1,$9113.65
Barbour,0,$0.00
Mercer,0,$0.00
McDowell,1,$20730.02
Wyoming,1,$7800.95
Mingo,10,$67870.13
Pleasants,0,$0.00
Ritchie,0,$0.00
Wood,1,$704.23
Wayne,1,$1718.11
Tucker,0,$0.00
Wirt,0,$0.00
Calhoun,1,$8853.19
Taylor,0,$0.00
Randolph,0,$0.00
Putnam,3,$100948.04
Raleigh,0,$0.00
Hancock,1,$2237.34
Mineral,0,$0.00
Pocahontas,0,$0.00
Braxton,0,$0.00
Jefferson,0,$0.00
Marion,0,$0.00
Monroe,0,$0.00
Marshall,0,$0.00
Jackson,6,$315495.44
Morgan,0,$0.00
Upshur,1,$27509.25
Logan,0,$0.00
Boone,1,$176147.34
