Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,1,$7874.28
Nicholas,1,$4228.48
Clay,0,$0.00
Berkeley,0,$0.00
Tyler,0,$0.00
Fayette,4,$51173.05
Kanawha,1,$5123.20
Brooke,0,$0.00
Ohio,21,$523501.74
Lincoln,0,$0.00
Monongalia,0,$0.00
Harrison,1,$14845.95
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,1,$1157.15
Mason,0,$0.00
Webster,0,$0.00
Greenbrier,1,$13448.55
Lewis,0,$0.00
Preston,0,$0.00
Doddridge,1,$25705.08
Gilmer,0,$0.00
Roane,0,$0.00
Barbour,0,$0.00
Mercer,1,$6929.13
McDowell,2,$5343.52
Wyoming,0,$0.00
Mingo,1,$7696.93
Pleasants,0,$0.00
Ritchie,0,$0.00
Wood,0,$0.00
Wayne,1,$22414.34
Tucker,0,$0.00
Wirt,0,$0.00
Calhoun,0,$0.00
Taylor,0,$0.00
Randolph,0,$0.00
Putnam,0,$0.00
Raleigh,0,$0.00
Hancock,1,$4716.25
Mineral,0,$0.00
Pocahontas,0,$0.00
Braxton,1,$1428.12
Jefferson,0,$0.00
Marion,0,$0.00
Monroe,2,$172654.67
Marshall,0,$0.00
Jackson,2,$38879.58
Morgan,0,$0.00
Upshur,0,$0.00
Logan,0,$0.00
Boone,0,$0.00
