Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,63,$376545.22
Nicholas,6,$59525.53
Clay,2,$35564.04
Berkeley,145,$2671281.67
Tyler,6,$15894.53
Fayette,5,$18890.99
Kanawha,39,$582803.59
Brooke,98,$834387.30
Ohio,488,$3531358.20
Lincoln,1,$5150.47
Monongalia,44,$369920.21
Harrison,70,$452614.64
Hampshire,170,$3334008.70
Pendleton,38,$148586.04
Grant,82,$1978307.93
Hardy,125,$2848487.56
Summers,116,$2727748.39
Cabell,12,$161426.64
Mason,9,$66134.90
Webster,17,$174421.94
Greenbrier,229,$6737093.11
Lewis,4,$9163.63
Preston,20,$150958.47
Doddridge,2,$53260.89
Gilmer,10,$169559.32
Roane,0,$0.00
Barbour,123,$1405343.22
Mercer,44,$430283.24
McDowell,19,$112022.39
Wyoming,39,$428620.54
Mingo,6,$33183.08
Pleasants,3,$13136.61
Ritchie,1,$4533.13
Wood,60,$1030472.58
Wayne,11,$156316.76
Tucker,201,$4941348.10
Wirt,0,$0.00
Calhoun,2,$2854.65
Taylor,1,$47101.02
Randolph,216,$2500902.09
Putnam,15,$150899.43
Raleigh,24,$389367.95
Hancock,27,$373855.46
Mineral,93,$945138.83
Pocahontas,331,$10048391.04
Braxton,5,$53718.53
Jefferson,70,$1231629.91
Marion,6,$41484.65
Monroe,38,$688927.55
Marshall,38,$329975.56
Jackson,4,$274935.42
Morgan,120,$2236709.73
Upshur,127,$987612.93
Logan,199,$4511829.50
Boone,48,$370762.19
