Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,0,$0.00
Nicholas,2,$33435.02
Clay,0,$0.00
Berkeley,1,$8937.35
Tyler,1,$2972.26
Fayette,1,$5104.41
Kanawha,28,$358075.26
Brooke,0,$0.00
Ohio,1,$9157.80
Lincoln,2,$2901.91
Monongalia,0,$0.00
Harrison,3,$38616.54
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,0,$0.00
Mason,0,$0.00
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,0,$0.00
Preston,0,$0.00
Doddridge,1,$9720.51
Gilmer,0,$0.00
Roane,28,$957234.32
Barbour,1,$198.91
Mercer,1,$317.79
McDowell,0,$0.00
Wyoming,0,$0.00
Mingo,0,$0.00
Pleasants,0,$0.00
Ritchie,4,$75971.90
Wood,3,$19910.35
Wayne,1,$36419.30
Tucker,0,$0.00
Wirt,1,$3339.34
Calhoun,0,$0.00
Taylor,1,$1764.82
Randolph,2,$31419.05
Putnam,4,$54235.85
Raleigh,8,$241476.60
Hancock,3,$44213.41
Mineral,0,$0.00
Pocahontas,0,$0.00
Braxton,0,$0.00
Jefferson,0,$0.00
Marion,3,$21531.21
Monroe,0,$0.00
Marshall,4,$24430.00
Jackson,1,$100953.47
Morgan,0,$0.00
Upshur,0,$0.00
Logan,2,$9134.68
Boone,1,$398.50
