Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,5,$33777.53
Nicholas,0,$0.00
Clay,0,$0.00
Berkeley,1,$20000.00
Tyler,0,$0.00
Fayette,1,$6000.00
Kanawha,0,$0.00
Brooke,10,$102907.30
Ohio,63,$359081.46
Lincoln,2,$4124.87
Monongalia,3,$4586.62
Harrison,7,$39308.94
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,12,$160269.47
Mason,1,$5108.07
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,1,$820.00
Preston,0,$0.00
Doddridge,0,$0.00
Gilmer,4,$5492.90
Roane,1,$2575.00
Barbour,0,$0.00
Mercer,0,$0.00
McDowell,0,$0.00
Wyoming,0,$0.00
Mingo,0,$0.00
Pleasants,1,$882.22
Ritchie,0,$0.00
Wood,26,$360248.02
Wayne,1,$589.53
Tucker,1,$592.60
Wirt,0,$0.00
Calhoun,0,$0.00
Taylor,0,$0.00
Randolph,8,$18410.79
Putnam,1,$948.37
Raleigh,0,$0.00
Hancock,4,$20545.26
Mineral,0,$0.00
Pocahontas,2,$43631.50
Braxton,1,$805.87
Jefferson,0,$0.00
Marion,6,$82287.61
Monroe,0,$0.00
Marshall,3,$10644.34
Jackson,0,$0.00
Morgan,0,$0.00
Upshur,0,$0.00
Logan,2,$40322.76
Boone,0,$0.00
