Name,Total Paid Claims,Total Claim Dollars Paid
Wetzel,0,$0.00
Nicholas,0,$0.00
Clay,0,$0.00
Berkeley,0,$0.00
Tyler,0,$0.00
Fayette,0,$0.00
Kanawha,18,$548790.50
Brooke,0,$0.00
Ohio,0,$0.00
Lincoln,1,$1361.81
Monongalia,0,$0.00
Harrison,4,$112257.65
Hampshire,0,$0.00
Pendleton,0,$0.00
Grant,0,$0.00
Hardy,0,$0.00
Summers,0,$0.00
Cabell,10,$312396.61
Mason,0,$0.00
Webster,0,$0.00
Greenbrier,0,$0.00
Lewis,0,$0.00
Preston,0,$0.00
Doddridge,1,$9859.48
Gilmer,0,$0.00
Roane,0,$0.00
Barbour,0,$0.00
Mercer,1,$10691.24
McDowell,1,$596.77
Wyoming,0,$0.00
Mingo,0,$0.00
Pleasants,0,$0.00
Ritchie,0,$0.00
Wood,4,$286585.95
Wayne,4,$62231.90
Tucker,0,$0.00
Wirt,0,$0.00
Calhoun,0,$0.00
Taylor,0,$0.00
Randolph,0,$0.00
Putnam,1,$59042.64
Raleigh,0,$0.00
Hancock,1,$2925.57
Mineral,0,$0.00
Pocahontas,0,$0.00
Braxton,0,$0.00
Jefferson,0,$0.00
Marion,0,$0.00
Monroe,0,$0.00
Marshall,0,$0.00
Jackson,1,$63000.00
Morgan,0,$0.00
Upshur,0,$0.00
Logan,0,$0.00
Boone,0,$0.00
