Name,Total Paid Claims,Total Claim Dollars Paid
Valdez-Cordova,2,$33170.48
Bethel,1,$3714.08
Dillingham,0,$0.00
Aleutians East,0,$0.00
Nome,0,$0.00
Aleutians West,0,$0.00
Kodiak Island,0,$0.00
Hoonah-Angoon,0,$0.00
Ketchikan Gateway,0,$0.00
Sitka,0,$0.00
Yukon-Koyukuk,0,$0.00
Denali,0,$0.00
Matanuska-Susitna,14,$149108.44
Prince of Wales-Hyder,0,$0.00
Petersburg,0,$0.00
Wrangell,0,$0.00
Juneau,1,$1611.17
Southeast Fairbanks,0,$0.00
Anchorage,0,$0.00
Fairbanks North Star,1,$2828.00
Haines,0,$0.00
Kenai Peninsula,8,$148309.90
Lake and Peninsula,0,$0.00
Bristol Bay,0,$0.00
Yakutat,0,$0.00
Skagway,0,$0.00
Wade Hampton,0,$0.00
North Slope,0,$0.00
Northwest Arctic,0,$0.00
