Name,Total Paid Claims,Total Claim Dollars Paid
Valdez-Cordova,0,$0.00
Bethel,0,$0.00
Dillingham,0,$0.00
Aleutians East,0,$0.00
Nome,7,$805954.60
Aleutians West,0,$0.00
Kodiak Island,0,$0.00
Hoonah-Angoon,0,$0.00
Ketchikan Gateway,0,$0.00
Sitka,0,$0.00
Yukon-Koyukuk,0,$0.00
Denali,0,$0.00
Matanuska-Susitna,1,$10540.88
Prince of Wales-Hyder,0,$0.00
Petersburg,0,$0.00
Wrangell,0,$0.00
Juneau,3,$105291.81
Southeast Fairbanks,0,$0.00
Anchorage,0,$0.00
Fairbanks North Star,2,$25180.74
Haines,0,$0.00
Kenai Peninsula,1,$10546.46
Lake and Peninsula,0,$0.00
Bristol Bay,0,$0.00
Yakutat,0,$0.00
Skagway,0,$0.00
Wade Hampton,0,$0.00
North Slope,0,$0.00
Northwest Arctic,0,$0.00
