Name,Total Paid Claims,Total Claim Dollars Paid
Hancock,0,$0.00
Ohio,0,$0.00
McLean,0,$0.00
Boyd,11,$273417.30
Greenup,24,$1189087.16
Graves,0,$0.00
Marshall,0,$0.00
Oldham,21,$282094.61
Jefferson,18,$558622.13
Bullitt,0,$0.00
Bourbon,0,$0.00
Clark,32,$2186410.01
Montgomery,2,$53108.50
Butler,0,$0.00
Grayson,0,$0.00
Casey,7,$997451.06
Russell,0,$0.00
Marion,0,$0.00
Nelson,4,$243556.75
Pulaski,4,$241507.70
Muhlenberg,0,$0.00
Lee,11,$614986.05
Wolfe,0,$0.00
Powell,24,$753007.81
Owen,1,$9736.52
Carroll,0,$0.00
Woodford,30,$977894.20
Scott,1,$3206.88
Hopkins,0,$0.00
Logan,0,$0.00
Gallatin,0,$0.00
Boone,0,$0.00
Garrard,4,$292272.00
Boyle,2,$49544.75
Washington,0,$0.00
Trigg,0,$0.00
Perry,7,$104906.33
Clay,6,$141564.10
Jackson,3,$48507.49
Menifee,11,$931068.64
Rowan,2,$22609.97
Edmonson,0,$0.00
Caldwell,0,$0.00
Webster,0,$0.00
Adair,0,$0.00
Green,1,$12562.21
Trimble,0,$0.00
Mercer,3,$70205.21
Jessamine,8,$140064.52
Hardin,3,$25053.48
Hart,1,$37892.78
Shelby,2,$24052.35
Monroe,1,$1872.07
Allen,0,$0.00
Bracken,0,$0.00
Robertson,0,$0.00
Fleming,0,$0.00
Pike,37,$892497.71
Knott,0,$0.00
Breathitt,22,$509046.18
Floyd,96,$2100586.12
Martin,28,$814303.26
Laurel,5,$723812.99
McCreary,1,$1568.66
Pendleton,0,$0.00
Spencer,1,$17558.87
Cumberland,0,$0.00
Clinton,0,$0.00
Wayne,1,$3107.04
Barren,1,$6134.41
Warren,12,$407543.06
Hickman,0,$0.00
Calloway,3,$475796.05
Estill,21,$822416.39
Owsley,3,$759707.06
Breckinridge,0,$0.00
Lawrence,1,$19394.68
Morgan,7,$228056.22
Johnson,32,$757330.91
Simpson,0,$0.00
Grant,0,$0.00
Kenton,1,$26644.67
Metcalfe,0,$0.00
Whitley,1,$1252.37
Harrison,0,$0.00
Anderson,2,$50176.17
Carlisle,0,$0.00
McCracken,2,$8117.13
Livingston,0,$0.00
Crittenden,0,$0.00
Lyon,0,$0.00
Madison,11,$552642.27
Rockcastle,6,$325333.20
Magoffin,12,$262376.19
Leslie,2,$4807.06
Bell,18,$576267.90
Nicholas,6,$1320740.80
Campbell,3,$164612.57
Lewis,1,$11616.49
Fulton,0,$0.00
Henderson,0,$0.00
Daviess,2,$79996.10
Harlan,0,$0.00
Mason,0,$0.00
Larue,0,$0.00
Lincoln,0,$0.00
Carter,6,$75978.66
Christian,13,$323953.11
Elliott,0,$0.00
Letcher,0,$0.00
Knox,1,$1254.81
Todd,3,$32013.04
Union,0,$0.00
Fayette,3,$401448.81
Meade,0,$0.00
Ballard,0,$0.00
Bath,1,$4528.33
Taylor,0,$0.00
Henry,0,$0.00
Franklin,40,$740769.13
