Name,Total Paid Claims,Total Claim Dollars Paid
Hancock,0,$0.00
Ohio,0,$0.00
McLean,0,$0.00
Boyd,14,$191711.55
Greenup,5,$41157.53
Graves,0,$0.00
Marshall,5,$13503.78
Oldham,0,$0.00
Jefferson,12,$251478.99
Bullitt,0,$0.00
Bourbon,0,$0.00
Clark,1,$574.64
Montgomery,3,$80242.13
Butler,0,$0.00
Grayson,0,$0.00
Casey,0,$0.00
Russell,0,$0.00
Marion,0,$0.00
Nelson,0,$0.00
Pulaski,0,$0.00
Muhlenberg,0,$0.00
Lee,0,$0.00
Wolfe,0,$0.00
Powell,1,$1057.70
Owen,0,$0.00
Carroll,0,$0.00
Woodford,0,$0.00
Scott,3,$48722.91
Hopkins,0,$0.00
Logan,1,$1116.86
Gallatin,0,$0.00
Boone,0,$0.00
Garrard,0,$0.00
Boyle,0,$0.00
Washington,0,$0.00
Trigg,0,$0.00
Perry,3,$7103.23
Clay,0,$0.00
Jackson,0,$0.00
Menifee,0,$0.00
Rowan,1,$5781.69
Edmonson,0,$0.00
Caldwell,0,$0.00
Webster,0,$0.00
Adair,0,$0.00
Green,0,$0.00
Trimble,0,$0.00
Mercer,0,$0.00
Jessamine,0,$0.00
Hardin,0,$0.00
Hart,0,$0.00
Shelby,0,$0.00
Monroe,0,$0.00
Allen,0,$0.00
Bracken,0,$0.00
Robertson,0,$0.00
Fleming,0,$0.00
Pike,10,$109864.02
Knott,4,$38003.30
Breathitt,0,$0.00
Floyd,34,$385982.58
Martin,0,$0.00
Laurel,0,$0.00
McCreary,0,$0.00
Pendleton,0,$0.00
Spencer,0,$0.00
Cumberland,0,$0.00
Clinton,0,$0.00
Wayne,0,$0.00
Barren,0,$0.00
Warren,0,$0.00
Hickman,0,$0.00
Calloway,0,$0.00
Estill,0,$0.00
Owsley,0,$0.00
Breckinridge,0,$0.00
Lawrence,0,$0.00
Morgan,0,$0.00
Johnson,0,$0.00
Simpson,0,$0.00
Grant,0,$0.00
Kenton,0,$0.00
Metcalfe,0,$0.00
Whitley,0,$0.00
Harrison,0,$0.00
Anderson,0,$0.00
Carlisle,0,$0.00
McCracken,0,$0.00
Livingston,0,$0.00
Crittenden,0,$0.00
Lyon,0,$0.00
Madison,0,$0.00
Rockcastle,0,$0.00
Magoffin,0,$0.00
Leslie,0,$0.00
Bell,0,$0.00
Nicholas,0,$0.00
Campbell,1,$2349.71
Lewis,3,$19726.45
Fulton,0,$0.00
Henderson,3,$2525.60
Daviess,1,$3816.17
Harlan,0,$0.00
Mason,1,$14767.96
Larue,0,$0.00
Lincoln,0,$0.00
Carter,1,$5472.40
Christian,6,$13331.60
Elliott,0,$0.00
Letcher,0,$0.00
Knox,1,$8456.12
Todd,0,$0.00
Union,0,$0.00
Fayette,0,$0.00
Meade,0,$0.00
Ballard,0,$0.00
Bath,0,$0.00
Taylor,0,$0.00
Henry,0,$0.00
Franklin,0,$0.00
