Name,Total Paid Claims,Total Claim Dollars Paid
Hancock,0,$0.00
Ohio,0,$0.00
McLean,0,$0.00
Boyd,2,$20171.68
Greenup,23,$283928.97
Graves,0,$0.00
Marshall,2,$19488.86
Oldham,54,$459968.05
Jefferson,122,$991525.88
Bullitt,7,$47523.26
Bourbon,1,$2034.81
Clark,5,$27901.90
Montgomery,3,$48015.34
Butler,0,$0.00
Grayson,0,$0.00
Casey,0,$0.00
Russell,0,$0.00
Marion,0,$0.00
Nelson,0,$0.00
Pulaski,0,$0.00
Muhlenberg,0,$0.00
Lee,0,$0.00
Wolfe,0,$0.00
Powell,1,$1731.85
Owen,0,$0.00
Carroll,0,$0.00
Woodford,5,$16727.95
Scott,1,$4303.21
Hopkins,0,$0.00
Logan,0,$0.00
Gallatin,0,$0.00
Boone,2,$20324.95
Garrard,2,$1186.21
Boyle,1,$4581.64
Washington,0,$0.00
Trigg,0,$0.00
Perry,0,$0.00
Clay,0,$0.00
Jackson,0,$0.00
Menifee,0,$0.00
Rowan,0,$0.00
Edmonson,0,$0.00
Caldwell,0,$0.00
Webster,0,$0.00
Adair,0,$0.00
Green,0,$0.00
Trimble,1,$656.59
Mercer,0,$0.00
Jessamine,0,$0.00
Hardin,2,$18490.68
Hart,0,$0.00
Shelby,1,$6700.00
Monroe,0,$0.00
Allen,0,$0.00
Bracken,1,$2065.22
Robertson,0,$0.00
Fleming,0,$0.00
Pike,69,$1282093.12
Knott,0,$0.00
Breathitt,0,$0.00
Floyd,9,$47029.03
Martin,0,$7326.97
Laurel,0,$0.00
McCreary,0,$0.00
Pendleton,0,$0.00
Spencer,0,$0.00
Cumberland,0,$0.00
Clinton,0,$0.00
Wayne,0,$0.00
Barren,0,$0.00
Warren,0,$0.00
Hickman,0,$0.00
Calloway,0,$0.00
Estill,0,$0.00
Owsley,0,$0.00
Breckinridge,0,$0.00
Lawrence,0,$0.00
Morgan,0,$0.00
Johnson,0,$0.00
Simpson,0,$0.00
Grant,0,$0.00
Kenton,15,$138717.72
Metcalfe,0,$0.00
Whitley,0,$0.00
Harrison,0,$0.00
Anderson,4,$28150.13
Carlisle,0,$0.00
McCracken,3,$25567.33
Livingston,0,$0.00
Crittenden,0,$0.00
Lyon,0,$0.00
Madison,0,$0.00
Rockcastle,0,$0.00
Magoffin,0,$0.00
Leslie,0,$0.00
Bell,19,$334516.31
Nicholas,0,$0.00
Campbell,11,$144630.18
Lewis,1,$4391.06
Fulton,0,$0.00
Henderson,6,$75256.41
Daviess,0,$0.00
Harlan,1,$7256.81
Mason,0,$0.00
Larue,0,$0.00
Lincoln,6,$70195.81
Carter,0,$0.00
Christian,0,$0.00
Elliott,0,$0.00
Letcher,0,$0.00
Knox,6,$15844.00
Todd,0,$0.00
Union,0,$0.00
Fayette,12,$107694.79
Meade,0,$0.00
Ballard,0,$0.00
Bath,0,$0.00
Taylor,0,$0.00
Henry,0,$0.00
Franklin,2,$26534.31
