Name,Total Paid Claims,Total Claim Dollars Paid
Hancock,0,$0.00
Ohio,3,$18939.18
McLean,21,$248656.26
Boyd,25,$289672.43
Greenup,30,$782159.80
Graves,1,$1868.83
Marshall,15,$596085.22
Oldham,97,$1841453.04
Jefferson,199,$4804148.06
Bullitt,7,$182689.21
Bourbon,22,$287281.54
Clark,0,$0.00
Montgomery,0,$0.00
Butler,0,$0.00
Grayson,0,$0.00
Casey,0,$0.00
Russell,0,$0.00
Marion,0,$0.00
Nelson,0,$0.00
Pulaski,0,$0.00
Muhlenberg,0,$0.00
Lee,0,$0.00
Wolfe,0,$0.00
Powell,0,$0.00
Owen,0,$0.00
Carroll,0,$0.00
Woodford,0,$0.00
Scott,1,$5958.93
Hopkins,1,$6464.99
Logan,1,$4398.25
Gallatin,0,$0.00
Boone,3,$27305.41
Garrard,0,$0.00
Boyle,1,$847.39
Washington,0,$0.00
Trigg,0,$0.00
Perry,2,$11459.93
Clay,0,$0.00
Jackson,2,$1492.67
Menifee,0,$0.00
Rowan,1,$753.80
Edmonson,0,$0.00
Caldwell,1,$2470.63
Webster,0,$0.00
Adair,0,$0.00
Green,0,$0.00
Trimble,0,$0.00
Mercer,1,$2249.73
Jessamine,0,$0.00
Hardin,28,$634487.60
Hart,0,$0.00
Shelby,1,$1175.96
Monroe,0,$0.00
Allen,0,$0.00
Bracken,2,$16813.07
Robertson,0,$0.00
Fleming,0,$0.00
Pike,3,$39330.34
Knott,0,$0.00
Breathitt,0,$0.00
Floyd,20,$136138.08
Martin,4,$72442.00
Laurel,0,$0.00
McCreary,0,$0.00
Pendleton,0,$0.00
Spencer,3,$19247.33
Cumberland,0,$0.00
Clinton,0,$0.00
Wayne,0,$0.00
Barren,0,$0.00
Warren,3,$21428.50
Hickman,0,$0.00
Calloway,1,$10700.00
Estill,0,$0.00
Owsley,0,$0.00
Breckinridge,7,$161133.29
Lawrence,1,$4292.23
Morgan,0,$0.00
Johnson,4,$97220.35
Simpson,1,$6961.19
Grant,0,$0.00
Kenton,8,$73253.25
Metcalfe,0,$0.00
Whitley,0,$0.00
Harrison,3,$25752.98
Anderson,0,$0.00
Carlisle,0,$0.00
McCracken,64,$2802270.68
Livingston,9,$223836.19
Crittenden,10,$274574.21
Lyon,0,$0.00
Madison,1,$16624.57
Rockcastle,0,$0.00
Magoffin,0,$0.00
Leslie,0,$0.00
Bell,95,$3113291.56
Nicholas,2,$5637.62
Campbell,8,$182855.44
Lewis,2,$11004.68
Fulton,0,$0.00
Henderson,34,$451645.33
Daviess,24,$474657.81
Harlan,0,$0.00
Mason,0,$0.00
Larue,0,$0.00
Lincoln,0,$0.00
Carter,0,$0.00
Christian,10,$60391.47
Elliott,0,$0.00
Letcher,0,$0.00
Knox,3,$37624.05
Todd,0,$0.00
Union,5,$230898.62
Fayette,2,$1745.51
Meade,0,$0.00
Ballard,11,$391451.48
Bath,0,$0.00
Taylor,0,$0.00
Henry,0,$0.00
Franklin,5,$27223.62
