Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,1,$18959.52
Chautauqua,0,$0.00
Suffolk,22,$103882.94
Jefferson,0,$0.00
Erie,1,$5991.68
Wyoming,0,$0.00
Orleans,0,$0.00
Monroe,0,$0.00
St. Lawrence,0,$0.00
Nassau,22,$340256.90
Queens,14,$230233.54
Saratoga,2,$20788.46
Albany,3,$68483.70
Niagara,0,$0.00
Essex,0,$0.00
Fulton,0,$0.00
Herkimer,0,$0.00
Rockland,0,$0.00
Westchester,3,$6720.68
Orange,9,$108219.03
Genesee,0,$0.00
Madison,0,$0.00
Bronx,0,$0.00
New York,0,$0.00
Kings,12,$23859.99
Montgomery,0,$0.00
Otsego,0,$0.00
Oneida,0,$0.00
Washington,0,$0.00
Wayne,0,$0.00
Allegany,1,$393.31
Livingston,0,$0.00
Chenango,0,$0.00
Delaware,0,$0.00
Schoharie,0,$0.00
Ulster,0,$0.00
Columbia,1,$3211.65
Steuben,1,$2539.38
Ontario,0,$0.00
Chemung,1,$1944.93
Tompkins,0,$0.00
Cortland,0,$0.00
Cayuga,3,$100840.49
Oswego,1,$73394.43
Putnam,0,$0.00
Lewis,0,$0.00
Seneca,0,$0.00
Hamilton,0,$0.00
Clinton,2,$5683.33
Rensselaer,0,$0.00
Greene,0,$0.00
Dutchess,2,$14511.12
Richmond,0,$0.00
Schuyler,0,$0.00
Sullivan,0,$0.00
Warren,1,$30397.76
Broome,1,$2808.60
Schenectady,0,$0.00
Tioga,0,$0.00
Franklin,0,$0.00
Onondaga,2,$18434.04
Yates,0,$0.00
