Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,1,$9321.69
Chautauqua,1,$22801.39
Suffolk,62,$627608.64
Jefferson,1,$9319.70
Erie,31,$245843.44
Wyoming,0,$0.00
Orleans,1,$164.51
Monroe,5,$29274.48
St. Lawrence,0,$0.00
Nassau,23,$483572.85
Queens,22,$292804.41
Saratoga,7,$116120.47
Albany,1,$49028.51
Niagara,2,$22366.93
Essex,0,$0.00
Fulton,26,$264407.33
Herkimer,52,$582594.99
Rockland,4,$12088.69
Westchester,17,$197252.98
Orange,36,$432144.45
Genesee,0,$0.00
Madison,10,$49637.47
Bronx,2,$15284.16
New York,1,$1936.80
Kings,3,$15868.94
Montgomery,63,$3496466.73
Otsego,174,$5945749.82
Oneida,19,$144328.63
Washington,2,$2338.82
Wayne,8,$37679.80
Allegany,0,$0.00
Livingston,0,$0.00
Chenango,185,$4605026.84
Delaware,427,$18815423.88
Schoharie,2,$13866.82
Ulster,50,$879749.73
Columbia,1,$531.68
Steuben,0,$0.00
Ontario,1,$1695.96
Chemung,0,$0.00
Tompkins,2,$41593.51
Cortland,13,$104541.73
Cayuga,2,$15915.53
Oswego,6,$278439.93
Putnam,0,$0.00
Lewis,1,$1102.52
Seneca,0,$0.00
Hamilton,0,$0.00
Clinton,1,$4137.80
Rensselaer,3,$15331.36
Greene,9,$931398.73
Dutchess,3,$28946.04
Richmond,9,$107926.81
Schuyler,0,$0.00
Sullivan,227,$8898637.80
Warren,2,$18604.65
Broome,569,$33660451.27
Schenectady,15,$217857.54
Tioga,333,$10368693.84
Franklin,0,$0.00
Onondaga,19,$395509.03
Yates,1,$7315.66
