Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,2,$7150.09
Chautauqua,1,$2374.84
Suffolk,17,$88638.43
Jefferson,3,$21249.48
Erie,54,$522524.20
Wyoming,0,$0.00
Orleans,0,$0.00
Monroe,1,$55793.56
St. Lawrence,2,$25798.41
Nassau,57,$518863.31
Queens,46,$933714.54
Saratoga,2,$18382.02
Albany,20,$376507.32
Niagara,4,$7502.68
Essex,0,$0.00
Fulton,0,$0.00
Herkimer,2,$21949.37
Rockland,251,$3679886.57
Westchester,213,$5975677.11
Orange,77,$934807.65
Genesee,0,$0.00
Madison,0,$0.00
Bronx,14,$405558.29
New York,4,$40112.20
Kings,6,$20885.76
Montgomery,1,$13400.00
Otsego,1,$3246.59
Oneida,7,$34466.35
Washington,0,$0.00
Wayne,0,$0.00
Allegany,0,$0.00
Livingston,0,$0.00
Chenango,1,$1207.91
Delaware,3,$66911.99
Schoharie,1,$1646.20
Ulster,4,$7828.87
Columbia,4,$39630.37
Steuben,0,$0.00
Ontario,0,$0.00
Chemung,0,$0.00
Tompkins,0,$0.00
Cortland,0,$0.00
Cayuga,0,$0.00
Oswego,3,$36350.34
Putnam,17,$117450.90
Lewis,0,$0.00
Seneca,0,$0.00
Hamilton,0,$0.00
Clinton,0,$0.00
Rensselaer,1,$6038.60
Greene,19,$305609.46
Dutchess,14,$481392.77
Richmond,18,$83551.20
Schuyler,0,$0.00
Sullivan,0,$0.00
Warren,1,$2134.11
Broome,2,$15530.71
Schenectady,2,$18584.16
Tioga,1,$4627.16
Franklin,1,$2991.97
Onondaga,2,$10171.77
Yates,1,$2922.78
