Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,0,$0.00
Chautauqua,0,$0.00
Suffolk,1849,$24356458.47
Jefferson,0,$0.00
Erie,0,$0.00
Wyoming,0,$0.00
Orleans,0,$0.00
Monroe,17,$28720.26
St. Lawrence,1,$433.00
Nassau,955,$10789691.15
Queens,102,$979490.05
Saratoga,0,$0.00
Albany,1,$3515.00
Niagara,0,$0.00
Essex,0,$0.00
Fulton,0,$0.00
Herkimer,0,$0.00
Rockland,5,$58404.27
Westchester,38,$187926.59
Orange,3,$30831.87
Genesee,0,$0.00
Madison,0,$0.00
Bronx,18,$120365.86
New York,22,$190163.59
Kings,11,$69890.98
Montgomery,0,$0.00
Otsego,0,$0.00
Oneida,0,$0.00
Washington,2,$19015.85
Wayne,0,$0.00
Allegany,0,$0.00
Livingston,0,$0.00
Chenango,0,$0.00
Delaware,0,$0.00
Schoharie,0,$0.00
Ulster,0,$0.00
Columbia,1,$705.90
Steuben,0,$0.00
Ontario,0,$0.00
Chemung,0,$0.00
Tompkins,0,$0.00
Cortland,0,$0.00
Cayuga,0,$0.00
Oswego,2,$19008.91
Putnam,0,$0.00
Lewis,0,$0.00
Seneca,1,$18654.90
Hamilton,0,$0.00
Clinton,0,$0.00
Rensselaer,1,$33029.10
Greene,0,$0.00
Dutchess,0,$0.00
Richmond,19,$115798.06
Schuyler,0,$0.00
Sullivan,0,$0.00
Warren,0,$0.00
Broome,0,$0.00
Schenectady,0,$0.00
Tioga,0,$0.00
Franklin,0,$0.00
Onondaga,0,$0.00
Yates,0,$0.00
