Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,0,$0.00
Chautauqua,5,$18417.14
Suffolk,22,$331975.40
Jefferson,0,$0.00
Erie,17,$79119.65
Wyoming,1,$12194.87
Orleans,0,$0.00
Monroe,2,$6141.63
St. Lawrence,0,$0.00
Nassau,31,$150228.89
Queens,17,$45842.92
Saratoga,0,$0.00
Albany,0,$0.00
Niagara,2,$4353.06
Essex,0,$0.00
Fulton,0,$0.00
Herkimer,0,$0.00
Rockland,7,$109870.33
Westchester,17,$336278.24
Orange,3,$16638.00
Genesee,0,$0.00
Madison,0,$0.00
Bronx,3,$11726.11
New York,0,$0.00
Kings,0,$0.00
Montgomery,0,$0.00
Otsego,0,$0.00
Oneida,0,$0.00
Washington,0,$0.00
Wayne,2,$14662.14
Allegany,0,$0.00
Livingston,0,$0.00
Chenango,0,$0.00
Delaware,0,$0.00
Schoharie,1,$28390.50
Ulster,0,$0.00
Columbia,0,$0.00
Steuben,1,$891.30
Ontario,0,$0.00
Chemung,0,$0.00
Tompkins,1,$11044.73
Cortland,0,$0.00
Cayuga,2,$4872.23
Oswego,1,$8031.19
Putnam,0,$0.00
Lewis,0,$0.00
Seneca,0,$0.00
Hamilton,0,$0.00
Clinton,2,$5188.52
Rensselaer,1,$592.41
Greene,0,$0.00
Dutchess,1,$22808.11
Richmond,8,$54783.12
Schuyler,0,$0.00
Sullivan,0,$0.00
Warren,1,$2385.36
Broome,4,$64564.21
Schenectady,0,$0.00
Tioga,0,$0.00
Franklin,0,$0.00
Onondaga,8,$43259.54
Yates,0,$0.00
