Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,1,$11319.09
Chautauqua,101,$1099239.20
Suffolk,1778,$46891862.67
Jefferson,3,$32150.13
Erie,9,$120689.70
Wyoming,0,$0.00
Orleans,0,$0.00
Monroe,5,$57546.19
St. Lawrence,0,$0.00
Nassau,6105,$134210287.47
Queens,1110,$14749186.14
Saratoga,178,$4971187.26
Albany,73,$1994448.32
Niagara,0,$0.00
Essex,92,$4194547.33
Fulton,6,$40200.27
Herkimer,46,$491192.19
Rockland,442,$15701695.69
Westchester,1145,$34463253.57
Orange,476,$13326991.56
Genesee,2,$23030.37
Madison,4,$9722.47
Bronx,72,$861864.35
New York,27,$983684.71
Kings,211,$2754118.49
Montgomery,54,$2937335.79
Otsego,128,$2522731.58
Oneida,152,$3094043.84
Washington,31,$844397.41
Wayne,0,$0.00
Allegany,3,$11818.07
Livingston,1,$3790.36
Chenango,200,$5548355.53
Delaware,340,$16312864.58
Schoharie,297,$27424153.26
Ulster,410,$16883870.73
Columbia,46,$838504.49
Steuben,3,$29432.83
Ontario,7,$108022.33
Chemung,32,$864531.86
Tompkins,15,$83959.80
Cortland,14,$133539.18
Cayuga,5,$80338.99
Oswego,7,$588529.36
Putnam,55,$1077372.11
Lewis,1,$2889.35
Seneca,1,$238.12
Hamilton,7,$276030.60
Clinton,69,$3230427.78
Rensselaer,125,$2691368.22
Greene,204,$12603023.43
Dutchess,189,$4533226.66
Richmond,707,$5635826.71
Schuyler,0,$0.00
Sullivan,77,$1185112.54
Warren,24,$981625.67
Broome,1322,$92481687.99
Schenectady,113,$5979238.24
Tioga,673,$46648037.12
Franklin,3,$17680.96
Onondaga,22,$181000.51
Yates,0,$0.00
