Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,0,$0.00
Chautauqua,11,$54847.31
Suffolk,178,$3462552.19
Jefferson,2,$6111.57
Erie,9,$41315.76
Wyoming,1,$2719.80
Orleans,0,$0.00
Monroe,1,$1475.50
St. Lawrence,0,$0.00
Nassau,22,$181973.78
Queens,7,$15967.82
Saratoga,0,$0.00
Albany,0,$0.00
Niagara,0,$0.00
Essex,0,$0.00
Fulton,0,$0.00
Herkimer,9,$57481.67
Rockland,10,$47064.54
Westchester,37,$180667.32
Orange,3,$8986.37
Genesee,0,$0.00
Madison,7,$26112.97
Bronx,5,$26857.10
New York,1,$9988.00
Kings,1,$323.79
Montgomery,0,$0.00
Otsego,0,$0.00
Oneida,14,$88059.95
Washington,2,$1807.68
Wayne,0,$0.00
Allegany,0,$0.00
Livingston,2,$6989.69
Chenango,1,$1433.55
Delaware,0,$0.00
Schoharie,0,$0.00
Ulster,1,$7739.41
Columbia,0,$0.00
Steuben,2,$2392.60
Ontario,4,$9396.36
Chemung,16,$150283.41
Tompkins,11,$66995.16
Cortland,1,$1406.50
Cayuga,6,$39316.15
Oswego,14,$134735.21
Putnam,0,$0.00
Lewis,0,$0.00
Seneca,4,$58602.60
Hamilton,0,$0.00
Clinton,0,$0.00
Rensselaer,7,$20068.71
Greene,0,$0.00
Dutchess,1,$1750.00
Richmond,26,$84937.29
Schuyler,0,$0.00
Sullivan,1,$2366.23
Warren,0,$0.00
Broome,4,$14232.68
Schenectady,0,$0.00
Tioga,2,$1902.07
Franklin,0,$0.00
Onondaga,57,$393061.10
Yates,3,$11101.55
