Name,Total Paid Claims,Total Claim Dollars Paid
Cattaraugus,7,$7912.62
Chautauqua,189,$450402.93
Suffolk,164,$562992.61
Jefferson,1,$1115.00
Erie,85,$173610.48
Wyoming,1,$2059.60
Orleans,0,$0.00
Monroe,2,$5538.23
St. Lawrence,1,$2123.65
Nassau,58,$126837.64
Queens,32,$67016.17
Saratoga,1,$5562.28
Albany,2,$1769.25
Niagara,3,$4704.36
Essex,1,$500.00
Fulton,2,$1813.01
Herkimer,2,$1383.27
Rockland,39,$93748.22
Westchester,229,$745882.16
Orange,4,$4860.94
Genesee,2,$670.52
Madison,1,$2165.00
Bronx,10,$9060.48
New York,16,$44649.66
Kings,31,$76160.54
Montgomery,2,$3834.66
Otsego,0,$0.00
Oneida,6,$8892.28
Washington,1,$357.20
Wayne,0,$0.00
Allegany,0,$0.00
Livingston,3,$15717.49
Chenango,0,$0.00
Delaware,8,$10893.11
Schoharie,0,$0.00
Ulster,3,$2736.65
Columbia,2,$8276.16
Steuben,6,$10007.92
Ontario,2,$2900.05
Chemung,0,$0.00
Tompkins,1,$876.20
Cortland,0,$0.00
Cayuga,3,$2473.01
Oswego,0,$0.00
Putnam,6,$34817.56
Lewis,1,$3945.00
Seneca,0,$0.00
Hamilton,0,$0.00
Clinton,0,$0.00
Rensselaer,3,$1731.91
Greene,1,$14106.62
Dutchess,2,$919.47
Richmond,380,$530957.82
Schuyler,0,$0.00
Sullivan,3,$5517.55
Warren,0,$0.00
Broome,8,$12954.91
Schenectady,0,$0.00
Tioga,1,$714.25
Franklin,0,$0.00
Onondaga,3,$14749.65
Yates,2,$3125.75
