Name,Total Paid Claims,Total Claim Dollars Paid
Johnson,125,$3343766.95
Douglas,11,$120420.67
Rush,0,$0.00
Ellis,0,$0.00
Trego,0,$0.00
Wilson,1,$2554.15
Montgomery,1,$19233.21
Norton,0,$0.00
Graham,0,$0.00
Sheridan,0,$0.00
Harvey,15,$73038.70
Reno,0,$0.00
Ellsworth,0,$0.00
Lincoln,0,$0.00
Cowley,61,$1084644.97
Chautauqua,0,$0.00
Gove,0,$0.00
Logan,0,$0.00
Ness,0,$0.00
Sherman,0,$0.00
Rawlins,0,$0.00
Cheyenne,0,$0.00
Pawnee,0,$0.00
Barton,0,$0.00
Jewell,0,$0.00
Mitchell,0,$0.00
Cloud,0,$0.00
Ottawa,0,$0.00
Greeley,0,$0.00
Hamilton,0,$0.00
Dickinson,0,$0.00
Nemaha,0,$0.00
Pottawatomie,0,$0.00
Brown,0,$0.00
Atchison,0,$0.00
Morris,0,$0.00
Lyon,14,$531298.32
Greenwood,2,$5495.66
Riley,0,$0.00
Wabaunsee,0,$0.00
Geary,0,$0.00
Marion,2,$12921.11
Kingman,0,$0.00
Osborne,0,$0.00
Jackson,0,$0.00
Crawford,6,$38298.57
Labette,0,$0.00
Elk,0,$0.00
Neosho,0,$0.00
Ford,0,$0.00
Edwards,0,$0.00
Pratt,0,$0.00
Saline,0,$0.00
McPherson,1,$605.10
Wichita,0,$0.00
Russell,0,$0.00
Rooks,0,$0.00
Bourbon,16,$1122304.84
Finney,0,$0.00
Hodgeman,0,$0.00
Decatur,0,$0.00
Thomas,0,$0.00
Phillips,0,$0.00
Gray,0,$0.00
Seward,2,$2316.25
Meade,0,$0.00
Haskell,0,$0.00
Barber,0,$0.00
Leavenworth,7,$31051.82
Kearny,0,$0.00
Scott,0,$0.00
Shawnee,0,$0.00
Stanton,0,$0.00
Stevens,0,$0.00
Coffey,0,$0.00
Franklin,0,$0.00
Woodson,0,$0.00
Osage,0,$0.00
Smith,0,$0.00
Wallace,0,$0.00
Sedgwick,98,$3203364.12
Harper,0,$0.00
Sumner,39,$1084878.93
Allen,0,$0.00
Miami,1,$20703.46
Cherokee,2,$12213.24
Comanche,0,$0.00
Stafford,0,$0.00
Rice,0,$0.00
Marshall,0,$0.00
Butler,65,$4296823.89
Chase,14,$235298.48
Doniphan,1,$777.00
Linn,0,$0.00
Republic,0,$0.00
Kiowa,0,$0.00
Grant,0,$0.00
Morton,0,$0.00
Clark,0,$0.00
Anderson,0,$0.00
Wyandotte,67,$3067637.62
Clay,0,$0.00
Jefferson,0,$0.00
Washington,0,$0.00
Lane,0,$0.00
