Name,Total Paid Claims,Total Claim Dollars Paid
Johnson,0,$0.00
Douglas,0,$0.00
Rush,0,$0.00
Ellis,0,$0.00
Trego,0,$0.00
Wilson,1,$347.92
Montgomery,2,$13551.90
Norton,0,$0.00
Graham,0,$0.00
Sheridan,0,$0.00
Harvey,0,$0.00
Reno,1,$531.15
Ellsworth,0,$0.00
Lincoln,0,$0.00
Cowley,1,$3236.95
Chautauqua,0,$0.00
Gove,0,$0.00
Logan,0,$0.00
Ness,0,$0.00
Sherman,0,$0.00
Rawlins,0,$0.00
Cheyenne,0,$0.00
Pawnee,0,$0.00
Barton,0,$0.00
Jewell,0,$0.00
Mitchell,0,$0.00
Cloud,0,$0.00
Ottawa,0,$0.00
Greeley,0,$0.00
Hamilton,0,$0.00
Dickinson,0,$0.00
Nemaha,0,$0.00
Pottawatomie,0,$0.00
Brown,0,$0.00
Atchison,0,$0.00
Morris,0,$0.00
Lyon,0,$0.00
Greenwood,0,$0.00
Riley,2,$41528.20
Wabaunsee,0,$0.00
Geary,0,$0.00
Marion,0,$0.00
Kingman,0,$0.00
Osborne,0,$0.00
Jackson,0,$0.00
Crawford,2,$6959.35
Labette,0,$0.00
Elk,0,$0.00
Neosho,0,$0.00
Ford,1,$2008.90
Edwards,0,$0.00
Pratt,0,$0.00
Saline,0,$0.00
McPherson,0,$0.00
Wichita,0,$0.00
Russell,0,$0.00
Rooks,0,$0.00
Bourbon,0,$0.00
Finney,0,$0.00
Hodgeman,0,$0.00
Decatur,0,$0.00
Thomas,0,$0.00
Phillips,0,$0.00
Gray,0,$0.00
Seward,0,$0.00
Meade,0,$0.00
Haskell,0,$0.00
Barber,0,$0.00
Leavenworth,0,$0.00
Kearny,0,$0.00
Scott,0,$0.00
Shawnee,0,$0.00
Stanton,0,$0.00
Stevens,0,$0.00
Coffey,0,$0.00
Franklin,0,$0.00
Woodson,0,$0.00
Osage,0,$0.00
Smith,0,$0.00
Wallace,0,$0.00
Sedgwick,2,$7356.03
Harper,0,$0.00
Sumner,0,$0.00
Allen,0,$0.00
Miami,0,$0.00
Cherokee,1,$5148.30
Comanche,0,$0.00
Stafford,0,$0.00
Rice,0,$0.00
Marshall,0,$0.00
Butler,0,$0.00
Chase,0,$0.00
Doniphan,0,$0.00
Linn,0,$0.00
Republic,0,$0.00
Kiowa,0,$0.00
Grant,0,$0.00
Morton,0,$0.00
Clark,0,$0.00
Anderson,0,$0.00
Wyandotte,0,$0.00
Clay,0,$0.00
Jefferson,0,$0.00
Washington,0,$0.00
Lane,0,$0.00
