Name,Total Paid Claims,Total Claim Dollars Paid
Creek,20,$144988.42
Lincoln,0,$0.00
Garvin,0,$0.00
Grady,3,$113294.07
Harper,0,$0.00
Woods,0,$0.00
Blaine,0,$0.00
Canadian,11,$144226.31
Kiowa,0,$0.00
Caddo,0,$0.00
Stephens,1,$18773.55
Tillman,0,$0.00
Cotton,0,$0.00
Logan,101,$1292499.03
Noble,0,$0.00
Adair,0,$0.00
Delaware,1,$33296.81
Okfuskee,0,$0.00
Custer,0,$0.00
Beckham,0,$0.00
Greer,0,$0.00
Harmon,3,$22801.33
Carter,0,$0.00
Marshall,0,$0.00
Major,2,$10414.24
Kingfisher,44,$481557.75
Craig,2,$7835.59
Pontotoc,0,$0.00
Pottawatomie,5,$49131.64
Rogers,9,$22351.59
Washington,18,$195347.09
Kay,6,$67994.28
Garfield,0,$0.00
Cherokee,0,$0.00
Oklahoma,62,$886803.23
Choctaw,0,$0.00
Atoka,0,$0.00
McClain,0,$0.00
Le Flore,0,$0.00
Haskell,0,$0.00
Alfalfa,2,$11733.97
Latimer,0,$0.00
Cleveland,14,$808696.36
Ellis,0,$0.00
Beaver,0,$0.00
Comanche,7,$101000.37
Jefferson,0,$0.00
Payne,25,$221778.08
Okmulgee,1,$7305.62
Wagoner,2,$20214.50
Roger Mills,0,$0.00
Dewey,0,$0.00
Pawnee,0,$0.00
Tulsa,117,$1060340.22
McIntosh,0,$0.00
Johnston,0,$0.00
Sequoyah,0,$0.00
Muskogee,0,$0.00
Bryan,1,$2348.38
McCurtain,0,$0.00
Ottawa,76,$967973.57
Hughes,0,$0.00
Pittsburg,0,$0.00
Coal,0,$0.00
Washita,0,$0.00
Cimarron,0,$0.00
Nowata,0,$0.00
Osage,4,$19824.45
Grant,1,$12492.52
Love,0,$0.00
Pushmataha,0,$0.00
Texas,0,$0.00
Woodward,0,$0.00
Jackson,0,$0.00
Mayes,4,$50123.99
Murray,2,$65630.53
Seminole,0,$0.00
