Name,Total Paid Claims,Total Claim Dollars Paid
Creek,4,$30414.25
Lincoln,0,$0.00
Garvin,0,$0.00
Grady,3,$25340.13
Harper,0,$0.00
Woods,0,$0.00
Blaine,0,$0.00
Canadian,0,$0.00
Kiowa,0,$0.00
Caddo,1,$5918.07
Stephens,0,$0.00
Tillman,0,$0.00
Cotton,0,$0.00
Logan,1,$9101.08
Noble,0,$0.00
Adair,0,$0.00
Delaware,2,$7258.69
Okfuskee,0,$0.00
Custer,0,$0.00
Beckham,0,$0.00
Greer,0,$0.00
Harmon,0,$0.00
Carter,0,$0.00
Marshall,0,$0.00
Major,0,$0.00
Kingfisher,0,$0.00
Craig,6,$57403.52
Pontotoc,0,$0.00
Pottawatomie,2,$9370.01
Rogers,9,$101545.53
Washington,0,$0.00
Kay,2,$2697.11
Garfield,1,$32780.05
Cherokee,0,$0.00
Oklahoma,3,$29928.27
Choctaw,0,$0.00
Atoka,0,$0.00
McClain,0,$0.00
Le Flore,0,$0.00
Haskell,0,$0.00
Alfalfa,0,$0.00
Latimer,0,$0.00
Cleveland,2,$49125.06
Ellis,0,$0.00
Beaver,0,$0.00
Comanche,2,$6546.46
Jefferson,0,$0.00
Payne,0,$0.00
Okmulgee,1,$2100.27
Wagoner,20,$457554.67
Roger Mills,0,$0.00
Dewey,0,$0.00
Pawnee,0,$0.00
Tulsa,47,$478973.46
McIntosh,0,$0.00
Johnston,0,$0.00
Sequoyah,0,$0.00
Muskogee,2,$52811.41
Bryan,0,$0.00
McCurtain,0,$0.00
Ottawa,65,$963175.08
Hughes,0,$0.00
Pittsburg,0,$0.00
Coal,0,$0.00
Washita,0,$0.00
Cimarron,0,$0.00
Nowata,1,$10291.05
Osage,2,$451.01
Grant,0,$0.00
Love,0,$0.00
Pushmataha,0,$0.00
Texas,0,$0.00
Woodward,0,$0.00
Jackson,0,$0.00
Mayes,2,$17169.91
Murray,1,$13336.83
Seminole,0,$0.00
