Name,Total Paid Claims,Total Claim Dollars Paid
Creek,2,$8113.84
Lincoln,0,$0.00
Garvin,1,$28613.87
Grady,0,$0.00
Harper,0,$0.00
Woods,0,$0.00
Blaine,0,$0.00
Canadian,0,$0.00
Kiowa,0,$0.00
Caddo,0,$0.00
Stephens,2,$16279.59
Tillman,1,$1869.35
Cotton,0,$0.00
Logan,0,$0.00
Noble,0,$0.00
Adair,0,$0.00
Delaware,6,$31548.34
Okfuskee,0,$0.00
Custer,0,$0.00
Beckham,0,$0.00
Greer,0,$0.00
Harmon,0,$0.00
Carter,1,$5223.26
Marshall,0,$0.00
Major,1,$5096.87
Kingfisher,0,$0.00
Craig,0,$0.00
Pontotoc,2,$10411.18
Pottawatomie,1,$19273.15
Rogers,21,$798001.60
Washington,0,$0.00
Kay,5,$49840.44
Garfield,1,$325.45
Cherokee,2,$100718.25
Oklahoma,5,$20170.19
Choctaw,0,$0.00
Atoka,0,$0.00
McClain,0,$0.00
Le Flore,1,$1615.60
Haskell,0,$0.00
Alfalfa,0,$0.00
Latimer,0,$0.00
Cleveland,1,$5776.89
Ellis,1,$1513.67
Beaver,0,$0.00
Comanche,9,$79683.98
Jefferson,0,$0.00
Payne,0,$0.00
Okmulgee,1,$11629.62
Wagoner,5,$53083.63
Roger Mills,0,$0.00
Dewey,0,$0.00
Pawnee,0,$0.00
Tulsa,10,$436706.91
McIntosh,0,$0.00
Johnston,0,$0.00
Sequoyah,0,$0.00
Muskogee,3,$23083.04
Bryan,0,$0.00
McCurtain,1,$2914.57
Ottawa,6,$100001.07
Hughes,0,$0.00
Pittsburg,0,$0.00
Coal,0,$0.00
Washita,0,$0.00
Cimarron,0,$0.00
Nowata,0,$0.00
Osage,1,$2202.63
Grant,0,$0.00
Love,0,$0.00
Pushmataha,0,$0.00
Texas,0,$0.00
Woodward,5,$31515.06
Jackson,0,$0.00
Mayes,22,$1250267.98
Murray,0,$0.00
Seminole,0,$0.00
