Name,Total Paid Claims,Total Claim Dollars Paid
Creek,0,$0.00
Lincoln,0,$0.00
Garvin,2,$5064.15
Grady,1,$72327.49
Harper,0,$0.00
Woods,0,$0.00
Blaine,0,$0.00
Canadian,0,$0.00
Kiowa,2,$105448.41
Caddo,0,$0.00
Stephens,1,$22312.88
Tillman,0,$0.00
Cotton,0,$0.00
Logan,1,$23414.52
Noble,0,$0.00
Adair,1,$17702.14
Delaware,6,$139449.10
Okfuskee,0,$0.00
Custer,0,$0.00
Beckham,0,$0.00
Greer,1,$19393.19
Harmon,0,$0.00
Carter,0,$0.00
Marshall,0,$0.00
Major,0,$0.00
Kingfisher,2,$22723.81
Craig,2,$25582.91
Pontotoc,0,$0.00
Pottawatomie,0,$0.00
Rogers,0,$0.00
Washington,5,$175278.53
Kay,0,$0.00
Garfield,0,$0.00
Cherokee,20,$328116.01
Oklahoma,5,$492517.84
Choctaw,0,$0.00
Atoka,1,$26600.00
McClain,0,$0.00
Le Flore,0,$0.00
Haskell,0,$0.00
Alfalfa,0,$0.00
Latimer,0,$0.00
Cleveland,3,$54426.99
Ellis,0,$0.00
Beaver,0,$0.00
Comanche,7,$37784.70
Jefferson,0,$0.00
Payne,2,$94782.63
Okmulgee,1,$9884.31
Wagoner,0,$0.00
Roger Mills,0,$0.00
Dewey,0,$0.00
Pawnee,0,$0.00
Tulsa,1,$10642.53
McIntosh,0,$0.00
Johnston,0,$0.00
Sequoyah,2,$85470.85
Muskogee,8,$506524.38
Bryan,0,$0.00
McCurtain,2,$13354.60
Ottawa,4,$92675.05
Hughes,0,$0.00
Pittsburg,0,$0.00
Coal,0,$0.00
Washita,0,$0.00
Cimarron,0,$0.00
Nowata,0,$0.00
Osage,1,$32359.84
Grant,0,$0.00
Love,0,$0.00
Pushmataha,0,$0.00
Texas,0,$0.00
Woodward,0,$0.00
Jackson,0,$0.00
Mayes,4,$40379.76
Murray,0,$0.00
Seminole,1,$14652.75
