Name,Total Paid Claims,Total Claim Dollars Paid
Creek,0,$0.00
Lincoln,0,$0.00
Garvin,0,$0.00
Grady,0,$0.00
Harper,0,$0.00
Woods,0,$0.00
Blaine,0,$0.00
Canadian,0,$0.00
Kiowa,0,$0.00
Caddo,0,$0.00
Stephens,1,$4582.36
Tillman,0,$0.00
Cotton,0,$0.00
Logan,0,$0.00
Noble,0,$0.00
Adair,0,$0.00
Delaware,0,$0.00
Okfuskee,0,$0.00
Custer,0,$0.00
Beckham,0,$0.00
Greer,0,$0.00
Harmon,0,$0.00
Carter,0,$0.00
Marshall,0,$0.00
Major,0,$0.00
Kingfisher,0,$0.00
Craig,0,$0.00
Pontotoc,0,$0.00
Pottawatomie,4,$10756.19
Rogers,5,$72379.10
Washington,0,$0.00
Kay,4,$8946.72
Garfield,0,$0.00
Cherokee,2,$8604.18
Oklahoma,4,$21482.84
Choctaw,0,$0.00
Atoka,0,$0.00
McClain,0,$0.00
Le Flore,0,$0.00
Haskell,0,$0.00
Alfalfa,1,$2542.20
Latimer,0,$0.00
Cleveland,2,$10876.52
Ellis,1,$6396.74
Beaver,0,$0.00
Comanche,17,$351593.30
Jefferson,0,$0.00
Payne,0,$0.00
Okmulgee,0,$0.00
Wagoner,0,$0.00
Roger Mills,0,$0.00
Dewey,0,$0.00
Pawnee,0,$0.00
Tulsa,7,$9491.60
McIntosh,0,$0.00
Johnston,0,$0.00
Sequoyah,0,$0.00
Muskogee,19,$423453.37
Bryan,0,$0.00
McCurtain,0,$0.00
Ottawa,1,$1896.25
Hughes,0,$0.00
Pittsburg,1,$881.84
Coal,0,$0.00
Washita,0,$0.00
Cimarron,0,$0.00
Nowata,0,$0.00
Osage,1,$3108.57
Grant,0,$0.00
Love,0,$0.00
Pushmataha,0,$0.00
Texas,0,$0.00
Woodward,8,$23685.10
Jackson,0,$0.00
Mayes,0,$0.00
Murray,0,$0.00
Seminole,2,$12233.78
