Name,Total Paid Claims,Total Claim Dollars Paid
Bibb,0,$0.00
Baldwin,2503,$121390548.74
Crenshaw,0,$0.00
Lowndes,0,$0.00
Winston,0,$0.00
Franklin,0,$0.00
Limestone,1,$17978.68
Lawrence,0,$0.00
Covington,0,$0.00
Geneva,5,$154922.13
Marshall,1,$7981.08
Jackson,6,$98477.59
Blount,2,$25444.22
Etowah,1,$75000.00
Butler,0,$0.00
Escambia,15,$1803299.54
Monroe,0,$0.00
Wilcox,0,$0.00
Lauderdale,1,$39347.16
Colbert,5,$74801.63
Perry,0,$0.00
Marengo,3,$40678.76
Pickens,10,$202078.76
Sumter,0,$0.00
Mobile,253,$5621641.65
Greene,16,$364832.14
Dallas,2,$27410.23
Autauga,0,$0.00
Montgomery,3,$33831.00
Jefferson,44,$1358678.63
Chilton,0,$0.00
Washington,0,$0.00
Choctaw,0,$0.00
Coffee,2,$34047.27
Cleburne,0,$0.00
Talladega,3,$53520.99
Cullman,1,$46306.20
Dale,0,$0.00
Cherokee,1,$2433.63
Pike,0,$0.00
Conecuh,0,$0.00
Tallapoosa,1,$21232.51
Randolph,0,$0.00
Coosa,0,$0.00
Clay,0,$0.00
Marion,0,$0.00
Walker,3,$87180.62
Bullock,0,$0.00
Russell,1,$41213.57
Shelby,5,$60623.42
Hale,6,$214327.78
Lee,2,$42543.51
Madison,15,$234037.52
Clarke,0,$0.00
Calhoun,1,$2609.18
Morgan,1,$40641.39
Chambers,1,$22063.29
Henry,1,$17704.24
Houston,1,$5534.48
DeKalb,4,$391931.54
Barbour,2,$16797.80
Fayette,0,$0.00
Tuscaloosa,12,$164391.20
Macon,0,$0.00
Lamar,0,$0.00
St. Clair,2,$25258.21
Elmore,0,$0.00
