Name,Total Paid Claims,Total Claim Dollars Paid
Bibb,0,$0.00
Baldwin,4664,$330600581.33
Crenshaw,0,$0.00
Lowndes,0,$0.00
Winston,0,$0.00
Franklin,0,$0.00
Limestone,0,$0.00
Lawrence,3,$14912.51
Covington,0,$0.00
Geneva,0,$0.00
Marshall,3,$21820.97
Jackson,0,$0.00
Blount,0,$0.00
Etowah,18,$230803.83
Butler,0,$0.00
Escambia,13,$322362.90
Monroe,1,$19354.95
Wilcox,1,$26229.88
Lauderdale,5,$42552.63
Colbert,3,$98439.78
Perry,0,$0.00
Marengo,0,$0.00
Pickens,13,$146578.12
Sumter,0,$0.00
Mobile,1213,$26795150.69
Greene,2,$20176.29
Dallas,1,$52728.42
Autauga,0,$0.00
Montgomery,4,$42979.10
Jefferson,186,$2897788.87
Chilton,0,$0.00
Washington,3,$14968.22
Choctaw,0,$0.00
Coffee,0,$0.00
Cleburne,0,$0.00
Talladega,1,$206.80
Cullman,1,$11440.82
Dale,0,$0.00
Cherokee,0,$0.00
Pike,0,$0.00
Conecuh,0,$0.00
Tallapoosa,0,$0.00
Randolph,0,$0.00
Coosa,0,$0.00
Clay,0,$0.00
Marion,0,$0.00
Walker,1,$580.00
Bullock,0,$0.00
Russell,0,$0.00
Shelby,10,$136308.26
Hale,1,$2900.66
Lee,1,$2734.16
Madison,15,$96363.97
Clarke,1,$35106.90
Calhoun,1,$5861.00
Morgan,4,$46181.24
Chambers,0,$0.00
Henry,0,$0.00
Houston,0,$0.00
DeKalb,0,$0.00
Barbour,0,$0.00
Fayette,0,$0.00
Tuscaloosa,8,$65171.11
Macon,0,$0.00
Lamar,2,$3461.22
St. Clair,3,$64937.81
Elmore,0,$0.00
