Name,Total Paid Claims,Total Claim Dollars Paid
Bibb,0,$0.00
Baldwin,832,$44412112.07
Crenshaw,0,$0.00
Lowndes,0,$0.00
Winston,0,$0.00
Franklin,0,$0.00
Limestone,0,$0.00
Lawrence,0,$0.00
Covington,0,$0.00
Geneva,0,$0.00
Marshall,0,$0.00
Jackson,0,$0.00
Blount,0,$0.00
Etowah,0,$0.00
Butler,0,$0.00
Escambia,0,$0.00
Monroe,0,$0.00
Wilcox,1,$2956.12
Lauderdale,1,$29825.10
Colbert,1,$53976.13
Perry,0,$0.00
Marengo,0,$0.00
Pickens,0,$0.00
Sumter,0,$0.00
Mobile,69,$2350568.00
Greene,0,$0.00
Dallas,0,$0.00
Autauga,0,$0.00
Montgomery,3,$30617.50
Jefferson,147,$5319008.05
Chilton,0,$0.00
Washington,0,$0.00
Choctaw,0,$0.00
Coffee,1,$54502.02
Cleburne,0,$0.00
Talladega,1,$10213.51
Cullman,0,$0.00
Dale,0,$0.00
Cherokee,0,$0.00
Pike,0,$0.00
Conecuh,0,$0.00
Tallapoosa,0,$0.00
Randolph,0,$0.00
Coosa,0,$0.00
Clay,0,$0.00
Marion,0,$0.00
Walker,0,$0.00
Bullock,0,$0.00
Russell,0,$0.00
Shelby,60,$2163009.22
Hale,0,$0.00
Lee,0,$0.00
Madison,1,$15744.36
Clarke,0,$0.00
Calhoun,0,$0.00
Morgan,1,$3351.57
Chambers,0,$0.00
Henry,0,$0.00
Houston,1,$12525.40
DeKalb,5,$192358.81
Barbour,0,$0.00
Fayette,0,$0.00
Tuscaloosa,12,$296099.77
Macon,0,$0.00
Lamar,0,$0.00
St. Clair,2,$22542.27
Elmore,0,$0.00
