Name,Total Paid Claims,Total Claim Dollars Paid
Bibb,0,$0.00
Baldwin,221,$1857241.32
Crenshaw,0,$0.00
Lowndes,0,$0.00
Winston,0,$0.00
Franklin,0,$0.00
Limestone,1,$6091.98
Lawrence,0,$0.00
Covington,0,$0.00
Geneva,0,$0.00
Marshall,0,$0.00
Jackson,1,$266.47
Blount,0,$0.00
Etowah,0,$0.00
Butler,0,$0.00
Escambia,3,$38554.87
Monroe,0,$0.00
Wilcox,0,$0.00
Lauderdale,0,$0.00
Colbert,2,$18488.83
Perry,0,$0.00
Marengo,0,$0.00
Pickens,0,$0.00
Sumter,0,$0.00
Mobile,169,$2334370.11
Greene,0,$0.00
Dallas,0,$0.00
Autauga,0,$0.00
Montgomery,6,$27770.73
Jefferson,6,$289121.99
Chilton,0,$0.00
Washington,0,$0.00
Choctaw,0,$0.00
Coffee,1,$3038.01
Cleburne,0,$0.00
Talladega,0,$0.00
Cullman,0,$0.00
Dale,0,$0.00
Cherokee,0,$0.00
Pike,0,$0.00
Conecuh,0,$0.00
Tallapoosa,0,$0.00
Randolph,0,$0.00
Coosa,0,$0.00
Clay,0,$0.00
Marion,0,$0.00
Walker,0,$0.00
Bullock,0,$0.00
Russell,0,$0.00
Shelby,0,$0.00
Hale,1,$7331.00
Lee,0,$0.00
Madison,3,$18465.85
Clarke,0,$0.00
Calhoun,0,$0.00
Morgan,3,$112671.17
Chambers,0,$0.00
Henry,0,$0.00
Houston,2,$3211.24
DeKalb,0,$0.00
Barbour,0,$0.00
Fayette,0,$0.00
Tuscaloosa,2,$17214.66
Macon,0,$0.00
Lamar,0,$0.00
St. Clair,1,$5760.63
Elmore,0,$0.00
