Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,0,$0.00
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,0,$0.00
Sawyer,0,$0.00
Columbia,0,$0.00
Adams,2,$4301.20
Oneida,0,$0.00
Price,0,$0.00
Chippewa,0,$0.00
Clark,0,$0.00
Outagamie,0,$0.00
Shawano,0,$0.00
Lincoln,0,$0.00
Jefferson,1,$7101.64
Dodge,0,$0.00
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,0,$0.00
Waushara,0,$0.00
Green,0,$0.00
Rock,0,$0.00
Walworth,0,$0.00
Barron,0,$0.00
Pierce,0,$0.00
Dunn,0,$0.00
Rusk,0,$0.00
Taylor,0,$0.00
Racine,0,$0.00
Jackson,0,$0.00
Eau Claire,0,$0.00
Oconto,1,$12203.61
Brown,1,$10138.92
Milwaukee,2,$10306.87
Ozaukee,1,$11440.97
Richland,0,$0.00
Crawford,0,$0.00
Waukesha,0,$0.00
Juneau,0,$0.00
Vernon,2,$64285.28
Dane,0,$0.00
Iron,0,$0.00
Waupaca,0,$0.00
Winnebago,2,$17029.03
Kewaunee,0,$0.00
Portage,0,$0.00
Calumet,0,$0.00
La Crosse,3,$17378.71
Marathon,0,$0.00
Burnett,0,$0.00
Trempealeau,0,$0.00
Washburn,0,$0.00
Pepin,0,$0.00
Wood,1,$2804.14
Grant,0,$0.00
Lafayette,0,$0.00
Sheboygan,0,$0.00
Marquette,0,$0.00
Langlade,0,$0.00
Menominee,0,$0.00
Washington,0,$0.00
St. Croix,0,$0.00
Florence,0,$0.00
Fond du Lac,1,$11131.08
Monroe,0,$0.00
Buffalo,0,$0.00
Door,0,$0.00
Polk,1,$14433.21
Marinette,0,$0.00
Douglas,0,$0.00
Kenosha,0,$0.00
Manitowoc,2,$33955.75
