Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,3,$7957.67
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,0,$0.00
Sawyer,0,$0.00
Columbia,5,$19969.97
Adams,0,$0.00
Oneida,0,$0.00
Price,0,$0.00
Chippewa,0,$0.00
Clark,0,$0.00
Outagamie,1,$11157.59
Shawano,0,$0.00
Lincoln,0,$0.00
Jefferson,31,$206315.67
Dodge,2,$4329.53
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,10,$157943.58
Waushara,5,$29828.13
Green,1,$3578.53
Rock,6,$18321.78
Walworth,0,$0.00
Barron,0,$0.00
Pierce,0,$0.00
Dunn,1,$13699.08
Rusk,0,$0.00
Taylor,0,$0.00
Racine,1,$5898.91
Jackson,0,$0.00
Eau Claire,0,$0.00
Oconto,0,$0.00
Brown,3,$22690.31
Milwaukee,17,$36697.46
Ozaukee,28,$271998.85
Richland,0,$0.00
Crawford,0,$0.00
Waukesha,2,$5154.30
Juneau,0,$0.00
Vernon,1,$1644.49
Dane,2,$6257.99
Iron,0,$0.00
Waupaca,2,$7227.42
Winnebago,16,$83689.11
Kewaunee,0,$0.00
Portage,0,$0.00
Calumet,0,$0.00
La Crosse,7,$44467.26
Marathon,0,$0.00
Burnett,0,$0.00
Trempealeau,0,$0.00
Washburn,0,$0.00
Pepin,2,$7414.01
Wood,0,$0.00
Grant,0,$0.00
Lafayette,0,$0.00
Sheboygan,2,$27319.28
Marquette,4,$22196.82
Langlade,7,$51479.77
Menominee,0,$0.00
Washington,2,$16729.84
St. Croix,0,$0.00
Florence,0,$0.00
Fond du Lac,11,$55355.19
Monroe,1,$1362.00
Buffalo,0,$0.00
Door,0,$0.00
Polk,0,$0.00
Marinette,0,$0.00
Douglas,0,$0.00
Kenosha,22,$330361.87
Manitowoc,0,$0.00
