Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,0,$0.00
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,0,$0.00
Sawyer,1,$6286.99
Columbia,0,$0.00
Adams,0,$0.00
Oneida,0,$0.00
Price,0,$0.00
Chippewa,2,$23915.03
Clark,0,$0.00
Outagamie,0,$0.00
Shawano,0,$0.00
Lincoln,0,$0.00
Jefferson,0,$0.00
Dodge,0,$0.00
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,0,$0.00
Waushara,0,$0.00
Green,0,$0.00
Rock,0,$0.00
Walworth,0,$0.00
Barron,0,$0.00
Pierce,0,$0.00
Dunn,0,$0.00
Rusk,1,$21439.68
Taylor,0,$0.00
Racine,0,$0.00
Jackson,0,$0.00
Eau Claire,0,$0.00
Oconto,0,$0.00
Brown,0,$0.00
Milwaukee,3,$7289.46
Ozaukee,0,$0.00
Richland,0,$0.00
Crawford,0,$0.00
Waukesha,0,$0.00
Juneau,0,$0.00
Vernon,0,$0.00
Dane,3,$207898.58
Iron,0,$0.00
Waupaca,0,$0.00
Winnebago,0,$0.00
Kewaunee,0,$0.00
Portage,2,$16534.05
Calumet,0,$0.00
La Crosse,0,$0.00
Marathon,1,$4371.84
Burnett,1,$696.99
Trempealeau,0,$0.00
Washburn,4,$152811.61
Pepin,2,$25094.24
Wood,4,$8511.72
Grant,2,$20147.44
Lafayette,0,$0.00
Sheboygan,0,$0.00
Marquette,0,$0.00
Langlade,0,$0.00
Menominee,0,$0.00
Washington,1,$5968.55
St. Croix,1,$9760.41
Florence,0,$0.00
Fond du Lac,0,$0.00
Monroe,0,$0.00
Buffalo,0,$0.00
Door,0,$0.00
Polk,0,$0.00
Marinette,1,$295.09
Douglas,0,$0.00
Kenosha,0,$0.00
Manitowoc,0,$0.00
