Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,0,$0.00
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,0,$0.00
Sawyer,0,$0.00
Columbia,2,$14164.24
Adams,0,$0.00
Oneida,0,$0.00
Price,0,$0.00
Chippewa,3,$1119.99
Clark,3,$91672.14
Outagamie,0,$0.00
Shawano,0,$0.00
Lincoln,0,$0.00
Jefferson,0,$0.00
Dodge,0,$0.00
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,0,$0.00
Waushara,0,$0.00
Green,0,$0.00
Rock,0,$0.00
Walworth,1,$328.00
Barron,0,$0.00
Pierce,0,$0.00
Dunn,0,$0.00
Rusk,0,$0.00
Taylor,0,$0.00
Racine,4,$40962.10
Jackson,0,$0.00
Eau Claire,2,$14864.20
Oconto,0,$0.00
Brown,2,$6174.75
Milwaukee,9,$12042.52
Ozaukee,0,$0.00
Richland,0,$0.00
Crawford,0,$0.00
Waukesha,3,$17068.15
Juneau,0,$0.00
Vernon,1,$100.00
Dane,1,$10440.47
Iron,0,$0.00
Waupaca,0,$0.00
Winnebago,1,$3006.30
Kewaunee,0,$0.00
Portage,0,$0.00
Calumet,0,$0.00
La Crosse,2,$1686.60
Marathon,5,$4870.70
Burnett,0,$0.00
Trempealeau,0,$0.00
Washburn,0,$0.00
Pepin,0,$0.00
Wood,1,$310.70
Grant,0,$0.00
Lafayette,0,$0.00
Sheboygan,3,$3321.45
Marquette,0,$0.00
Langlade,0,$0.00
Menominee,0,$0.00
Washington,1,$98.59
St. Croix,0,$0.00
Florence,0,$0.00
Fond du Lac,0,$0.00
Monroe,3,$2605.00
Buffalo,0,$0.00
Door,0,$0.00
Polk,1,$1621.22
Marinette,0,$0.00
Douglas,0,$0.00
Kenosha,2,$5621.16
Manitowoc,1,$435.35
