Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,2,$105674.79
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,2,$43896.74
Sawyer,0,$0.00
Columbia,21,$585689.65
Adams,4,$6310.63
Oneida,0,$0.00
Price,1,$24321.37
Chippewa,1,$2727.76
Clark,2,$81932.69
Outagamie,2,$161195.59
Shawano,4,$96648.72
Lincoln,0,$0.00
Jefferson,3,$13672.37
Dodge,6,$82153.18
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,1,$3824.03
Waushara,1,$16281.84
Green,5,$173314.70
Rock,5,$95114.32
Walworth,3,$14817.76
Barron,0,$0.00
Pierce,4,$138987.95
Dunn,0,$0.00
Rusk,0,$0.00
Taylor,0,$0.00
Racine,1,$3169.40
Jackson,0,$0.00
Eau Claire,0,$0.00
Oconto,29,$565385.98
Brown,57,$1025424.35
Milwaukee,3,$84640.28
Ozaukee,22,$614366.67
Richland,0,$0.00
Crawford,5,$14927.09
Waukesha,1,$3948.73
Juneau,1,$11332.26
Vernon,3,$71703.54
Dane,3,$39068.38
Iron,0,$0.00
Waupaca,4,$29007.84
Winnebago,7,$170161.82
Kewaunee,4,$24021.49
Portage,1,$3626.64
Calumet,1,$24780.62
La Crosse,12,$119020.08
Marathon,3,$16216.87
Burnett,1,$1006.03
Trempealeau,8,$274884.69
Washburn,0,$0.00
Pepin,2,$31063.02
Wood,7,$354624.02
Grant,5,$42674.15
Lafayette,3,$52752.48
Sheboygan,1,$39496.00
Marquette,0,$0.00
Langlade,0,$0.00
Menominee,0,$0.00
Washington,1,$25237.14
St. Croix,3,$49629.53
Florence,0,$0.00
Fond du Lac,105,$2280643.32
Monroe,4,$49183.44
Buffalo,0,$0.00
Door,12,$363316.71
Polk,0,$0.00
Marinette,1,$839.54
Douglas,0,$0.00
Kenosha,11,$275317.74
Manitowoc,4,$311684.32
