Name,Total Paid Claims,Total Claim Dollars Paid
Sauk,2,$27367.44
Iowa,0,$0.00
Ashland,0,$0.00
Bayfield,0,$0.00
Sawyer,0,$0.00
Columbia,17,$413565.35
Adams,2,$36890.42
Oneida,0,$0.00
Price,0,$0.00
Chippewa,0,$0.00
Clark,3,$133962.85
Outagamie,3,$30855.45
Shawano,0,$0.00
Lincoln,0,$0.00
Jefferson,3,$23073.58
Dodge,0,$0.00
Vilas,0,$0.00
Forest,0,$0.00
Green Lake,1,$3790.67
Waushara,0,$0.00
Green,0,$0.00
Rock,4,$25628.63
Walworth,1,$1071.09
Barron,1,$14227.00
Pierce,5,$83618.14
Dunn,0,$0.00
Rusk,0,$0.00
Taylor,0,$0.00
Racine,1,$1509.93
Jackson,9,$309439.15
Eau Claire,1,$5363.00
Oconto,0,$0.00
Brown,8,$52205.47
Milwaukee,203,$3366508.37
Ozaukee,2,$7775.63
Richland,0,$0.00
Crawford,0,$0.00
Waukesha,30,$350021.56
Juneau,11,$121917.49
Vernon,8,$37765.37
Dane,4,$12029.24
Iron,0,$0.00
Waupaca,1,$8612.99
Winnebago,11,$516436.23
Kewaunee,0,$0.00
Portage,6,$115774.97
Calumet,0,$0.00
La Crosse,2,$7371.40
Marathon,13,$210158.39
Burnett,0,$0.00
Trempealeau,19,$587451.84
Washburn,0,$0.00
Pepin,3,$88053.23
Wood,13,$285186.75
Grant,1,$4085.67
Lafayette,1,$3323.03
Sheboygan,0,$0.00
Marquette,0,$0.00
Langlade,0,$0.00
Menominee,0,$0.00
Washington,1,$268265.58
St. Croix,0,$0.00
Florence,0,$0.00
Fond du Lac,0,$0.00
Monroe,2,$6373.76
Buffalo,2,$149000.00
Door,0,$0.00
Polk,0,$0.00
Marinette,0,$0.00
Douglas,1,$11799.23
Kenosha,1,$9238.95
Manitowoc,1,$424.64
