Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,1,$1924.31
Starke,0,$0.00
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,5,$31076.54
Clark,2,$27515.76
White,0,$0.00
Pulaski,0,$0.00
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,0,$0.00
Elkhart,0,$0.00
LaGrange,1,$30717.59
Lawrence,0,$0.00
Jackson,1,$11749.91
Warren,0,$0.00
Parke,0,$0.00
Vigo,1,$2628.97
Carroll,5,$54026.64
Henry,1,$5378.22
Madison,5,$230417.54
Grant,1,$6171.29
Huntington,1,$4016.38
Allen,8,$118940.55
Tippecanoe,2,$23485.05
Clinton,0,$0.00
Tipton,1,$6124.41
Howard,7,$81188.37
Hamilton,6,$131747.27
Hancock,0,$0.00
Newton,0,$0.00
Jasper,0,$0.00
Randolph,1,$8796.65
Delaware,1,$38301.82
Bartholomew,0,$0.00
Johnson,23,$500643.66
Brown,2,$32639.71
Greene,0,$0.00
Morgan,7,$111454.40
Putnam,0,$0.00
Monroe,0,$0.00
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,1,$9266.93
Noble,30,$1118314.49
Jay,0,$0.00
Fayette,0,$0.00
Daviess,0,$0.00
Martin,0,$0.00
Miami,1,$14507.76
Wells,0,$0.00
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,8,$752558.74
Montgomery,0,$0.00
Hendricks,0,$0.00
Shelby,0,$0.00
Marion,18,$244991.17
Boone,1,$59715.08
St. Joseph,0,$0.00
Dubois,3,$187397.98
Orange,3,$9059.30
Crawford,1,$40000.00
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,2,$12120.37
Gibson,1,$45000.00
Lake,0,$0.00
Benton,0,$0.00
Pike,0,$0.00
Switzerland,1,$57380.27
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,0,$0.00
Posey,0,$0.00
Harrison,1,$1581.49
Cass,0,$0.00
Kosciusko,0,$0.00
Franklin,0,$0.00
Owen,2,$3067.09
Jefferson,1,$13333.09
LaPorte,0,$0.00
Porter,1,$6716.96
Wayne,7,$71871.01
Whitley,0,$0.00
