Name,Total Paid Claims,Total Claim Dollars Paid
Rush,2,$9738.34
Decatur,0,$0.00
Starke,0,$0.00
Marshall,5,$20689.33
DeKalb,0,$0.00
Steuben,1,$7426.54
Floyd,0,$0.00
Clark,0,$0.00
White,6,$27181.11
Pulaski,2,$10785.00
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,5,$22133.75
Elkhart,4,$50165.21
LaGrange,1,$10843.50
Lawrence,1,$23845.51
Jackson,0,$0.00
Warren,0,$0.00
Parke,0,$0.00
Vigo,14,$199198.21
Carroll,11,$70865.08
Henry,0,$0.00
Madison,7,$85218.32
Grant,2,$22158.07
Huntington,0,$0.00
Allen,7,$13931.54
Tippecanoe,1,$1918.40
Clinton,0,$0.00
Tipton,0,$0.00
Howard,0,$0.00
Hamilton,6,$43550.79
Hancock,6,$72758.14
Newton,0,$0.00
Jasper,0,$0.00
Randolph,1,$4115.94
Delaware,11,$129410.63
Bartholomew,5,$27635.63
Johnson,8,$54168.75
Brown,4,$52060.65
Greene,0,$0.00
Morgan,16,$236384.97
Putnam,2,$29962.79
Monroe,1,$3181.37
Ripley,0,$0.00
Fulton,3,$12046.19
Wabash,0,$0.00
Noble,10,$56247.66
Jay,0,$0.00
Fayette,0,$0.00
Daviess,0,$0.00
Martin,0,$0.00
Miami,0,$0.00
Wells,1,$14053.73
Blackford,1,$1516.19
Jennings,0,$0.00
Scott,3,$9634.60
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,0,$0.00
Montgomery,0,$0.00
Hendricks,1,$2680.96
Shelby,22,$298407.50
Marion,45,$305058.55
Boone,2,$37855.55
St. Joseph,3,$9978.83
Dubois,0,$0.00
Orange,0,$0.00
Crawford,0,$0.00
Knox,8,$57657.02
Warrick,0,$0.00
Vanderburgh,0,$0.00
Gibson,0,$0.00
Lake,15,$23620.53
Benton,0,$0.00
Pike,0,$0.00
Switzerland,0,$0.00
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,1,$421.50
Posey,4,$35823.90
Harrison,0,$0.00
Cass,0,$0.00
Kosciusko,2,$19851.57
Franklin,0,$0.00
Owen,10,$113852.80
Jefferson,0,$0.00
LaPorte,15,$235758.88
Porter,3,$210348.82
Wayne,3,$61940.77
Whitley,0,$0.00
