Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,0,$0.00
Starke,0,$0.00
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,1,$14089.47
Clark,2,$8798.93
White,1,$2150.28
Pulaski,0,$0.00
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,0,$0.00
Elkhart,0,$0.00
LaGrange,0,$0.00
Lawrence,1,$94151.11
Jackson,0,$0.00
Warren,0,$0.00
Parke,0,$0.00
Vigo,2,$4869.09
Carroll,0,$0.00
Henry,2,$31496.00
Madison,1,$12072.88
Grant,0,$0.00
Huntington,0,$0.00
Allen,2,$177484.26
Tippecanoe,9,$147084.63
Clinton,4,$56587.41
Tipton,1,$1820.79
Howard,0,$0.00
Hamilton,2,$13975.97
Hancock,2,$19343.49
Newton,0,$0.00
Jasper,0,$0.00
Randolph,1,$829.34
Delaware,0,$0.00
Bartholomew,0,$0.00
Johnson,1,$2154.84
Brown,1,$6431.08
Greene,0,$0.00
Morgan,3,$43145.57
Putnam,0,$0.00
Monroe,1,$13020.66
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,2,$37611.74
Noble,2,$6936.70
Jay,0,$0.00
Fayette,1,$10005.95
Daviess,0,$0.00
Martin,0,$0.00
Miami,0,$0.00
Wells,0,$0.00
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,1,$8556.89
Washington,0,$0.00
Montgomery,0,$0.00
Hendricks,3,$89134.63
Shelby,1,$294.88
Marion,21,$226604.86
Boone,0,$0.00
St. Joseph,0,$0.00
Dubois,0,$0.00
Orange,0,$0.00
Crawford,0,$0.00
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,2,$5535.12
Gibson,0,$0.00
Lake,6,$38486.08
Benton,0,$0.00
Pike,0,$0.00
Switzerland,0,$0.00
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,0,$0.00
Posey,0,$0.00
Harrison,0,$0.00
Cass,0,$0.00
Kosciusko,0,$0.00
Franklin,0,$0.00
Owen,1,$6303.66
Jefferson,0,$0.00
LaPorte,0,$0.00
Porter,0,$0.00
Wayne,0,$0.00
Whitley,0,$0.00
