Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,0,$0.00
Starke,0,$0.00
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,2,$108561.26
Clark,9,$49714.09
White,1,$4331.85
Pulaski,0,$0.00
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,2,$3257.89
Elkhart,2,$6003.86
LaGrange,0,$0.00
Lawrence,1,$20971.60
Jackson,2,$1810.07
Warren,0,$0.00
Parke,0,$0.00
Vigo,0,$0.00
Carroll,1,$10250.06
Henry,1,$22143.00
Madison,39,$467273.60
Grant,8,$138436.94
Huntington,1,$813.27
Allen,6,$36560.31
Tippecanoe,0,$0.00
Clinton,0,$0.00
Tipton,1,$1786.59
Howard,14,$53816.57
Hamilton,2,$30927.91
Hancock,6,$42820.87
Newton,0,$0.00
Jasper,0,$0.00
Randolph,1,$2369.24
Delaware,17,$170230.96
Bartholomew,0,$0.00
Johnson,0,$0.00
Brown,0,$0.00
Greene,0,$0.00
Morgan,0,$0.00
Putnam,0,$0.00
Monroe,0,$0.00
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,0,$0.00
Noble,1,$20000.00
Jay,0,$0.00
Fayette,0,$0.00
Daviess,0,$0.00
Martin,0,$0.00
Miami,0,$0.00
Wells,0,$0.00
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,0,$0.00
Montgomery,0,$0.00
Hendricks,0,$0.00
Shelby,1,$7395.95
Marion,20,$81621.17
Boone,0,$0.00
St. Joseph,0,$0.00
Dubois,0,$0.00
Orange,0,$0.00
Crawford,0,$0.00
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,1,$2432.40
Gibson,0,$0.00
Lake,0,$0.00
Benton,0,$0.00
Pike,0,$0.00
Switzerland,0,$0.00
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,2,$704.00
Posey,0,$0.00
Harrison,0,$0.00
Cass,0,$0.00
Kosciusko,0,$0.00
Franklin,0,$0.00
Owen,0,$0.00
Jefferson,3,$7883.11
LaPorte,0,$0.00
Porter,0,$0.00
Wayne,0,$0.00
Whitley,0,$0.00
