Name,Total Paid Claims,Total Claim Dollars Paid
Rush,1,$10992.82
Decatur,0,$0.00
Starke,0,$0.00
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,0,$0.00
Clark,0,$0.00
White,0,$0.00
Pulaski,1,$9145.79
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,0,$0.00
Elkhart,0,$0.00
LaGrange,0,$0.00
Lawrence,0,$0.00
Jackson,0,$0.00
Warren,0,$0.00
Parke,0,$0.00
Vigo,4,$30152.45
Carroll,0,$0.00
Henry,0,$0.00
Madison,1,$5050.57
Grant,5,$45960.75
Huntington,2,$50263.63
Allen,4,$25117.27
Tippecanoe,1,$909.91
Clinton,0,$0.00
Tipton,2,$17540.75
Howard,49,$639809.34
Hamilton,8,$70460.73
Hancock,0,$0.00
Newton,0,$0.00
Jasper,0,$0.00
Randolph,0,$0.00
Delaware,0,$0.00
Bartholomew,1,$8907.11
Johnson,0,$0.00
Brown,1,$9303.84
Greene,0,$0.00
Morgan,0,$0.00
Putnam,0,$0.00
Monroe,0,$0.00
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,0,$0.00
Noble,0,$0.00
Jay,0,$0.00
Fayette,0,$0.00
Daviess,0,$0.00
Martin,0,$0.00
Miami,1,$2085.16
Wells,1,$867.92
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,0,$0.00
Montgomery,1,$16792.20
Hendricks,0,$0.00
Shelby,0,$0.00
Marion,31,$258097.38
Boone,0,$0.00
St. Joseph,0,$0.00
Dubois,0,$0.00
Orange,0,$0.00
Crawford,1,$21596.64
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,1,$1062.23
Gibson,1,$8331.31
Lake,1,$6221.62
Benton,0,$0.00
Pike,0,$0.00
Switzerland,0,$0.00
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,0,$0.00
Posey,2,$1758.69
Harrison,0,$0.00
Cass,0,$0.00
Kosciusko,2,$6672.87
Franklin,0,$0.00
Owen,0,$0.00
Jefferson,0,$0.00
LaPorte,0,$0.00
Porter,1,$3484.33
Wayne,3,$13584.25
Whitley,0,$0.00
