Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,0,$0.00
Starke,0,$0.00
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,2,$2144.84
Clark,3,$4332.18
White,0,$0.00
Pulaski,0,$0.00
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,0,$0.00
Elkhart,4,$9105.26
LaGrange,0,$0.00
Lawrence,0,$0.00
Jackson,0,$0.00
Warren,0,$0.00
Parke,0,$0.00
Vigo,0,$0.00
Carroll,0,$0.00
Henry,0,$0.00
Madison,6,$38090.84
Grant,1,$1643.88
Huntington,1,$2716.64
Allen,3,$7871.67
Tippecanoe,1,$2061.75
Clinton,0,$0.00
Tipton,0,$0.00
Howard,11,$29357.57
Hamilton,4,$9016.59
Hancock,1,$5304.07
Newton,0,$0.00
Jasper,0,$0.00
Randolph,0,$0.00
Delaware,5,$12901.57
Bartholomew,1,$1322.30
Johnson,0,$0.00
Brown,0,$0.00
Greene,0,$0.00
Morgan,1,$718.91
Putnam,0,$0.00
Monroe,0,$0.00
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,0,$0.00
Noble,0,$0.00
Jay,0,$0.00
Fayette,1,$34.74
Daviess,0,$0.00
Martin,0,$0.00
Miami,0,$0.00
Wells,0,$0.00
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,0,$0.00
Montgomery,0,$0.00
Hendricks,0,$0.00
Shelby,1,$250.00
Marion,19,$32700.30
Boone,0,$0.00
St. Joseph,0,$0.00
Dubois,2,$3143.56
Orange,0,$0.00
Crawford,0,$0.00
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,86,$324511.34
Gibson,0,$0.00
Lake,11,$26677.81
Benton,0,$0.00
Pike,0,$0.00
Switzerland,0,$0.00
Perry,0,$0.00
Union,0,$0.00
Spencer,0,$0.00
Adams,2,$10154.16
Posey,0,$0.00
Harrison,0,$0.00
Cass,2,$2159.00
Kosciusko,2,$3693.64
Franklin,1,$2350.93
Owen,0,$0.00
Jefferson,0,$0.00
LaPorte,0,$0.00
Porter,1,$1228.91
Wayne,0,$0.00
Whitley,0,$0.00
