Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,0,$0.00
Starke,0,$0.00
Marshall,4,$65482.11
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,2,$8972.20
Clark,12,$71672.15
White,1,$7871.43
Pulaski,3,$17069.01
Sullivan,0,$0.00
Clay,1,$3162.72
Fountain,1,$1806.40
Vermillion,4,$39529.12
Elkhart,5,$30586.04
LaGrange,0,$0.00
Lawrence,10,$418254.58
Jackson,4,$65383.21
Warren,0,$0.00
Parke,2,$13004.69
Vigo,24,$492797.67
Carroll,6,$49145.46
Henry,0,$0.00
Madison,20,$313225.59
Grant,5,$44889.92
Huntington,0,$0.00
Allen,27,$375958.99
Tippecanoe,16,$293132.91
Clinton,0,$0.00
Tipton,5,$62239.33
Howard,28,$124774.00
Hamilton,32,$364296.48
Hancock,4,$58909.50
Newton,0,$0.00
Jasper,0,$0.00
Randolph,0,$0.00
Delaware,11,$118784.54
Bartholomew,23,$177856.59
Johnson,6,$74238.73
Brown,3,$30961.05
Greene,0,$0.00
Morgan,16,$177656.51
Putnam,1,$6794.15
Monroe,2,$49676.65
Ripley,0,$0.00
Fulton,3,$38727.74
Wabash,0,$0.00
Noble,0,$0.00
Jay,1,$2610.54
Fayette,0,$0.00
Daviess,0,$0.00
Martin,4,$123580.33
Miami,0,$0.00
Wells,0,$0.00
Blackford,0,$0.00
Jennings,0,$0.00
Scott,1,$20805.36
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,4,$66258.57
Montgomery,0,$0.00
Hendricks,0,$0.00
Shelby,30,$494253.65
Marion,142,$1719530.90
Boone,0,$0.00
St. Joseph,1,$12000.00
Dubois,0,$0.00
Orange,2,$6613.28
Crawford,0,$0.00
Knox,6,$97112.94
Warrick,2,$27800.06
Vanderburgh,18,$276951.79
Gibson,3,$43048.08
Lake,4,$4709.54
Benton,0,$0.00
Pike,1,$44000.00
Switzerland,3,$15055.25
Perry,1,$4917.34
Union,0,$0.00
Spencer,0,$0.00
Adams,0,$0.00
Posey,18,$240254.71
Harrison,3,$45749.99
Cass,1,$606.84
Kosciusko,6,$20616.93
Franklin,2,$8952.42
Owen,32,$643607.64
Jefferson,2,$8565.47
LaPorte,1,$7730.67
Porter,2,$9919.53
Wayne,2,$10470.11
Whitley,1,$1341.87
