Name,Total Paid Claims,Total Claim Dollars Paid
Rush,0,$0.00
Decatur,0,$0.00
Starke,1,$2720.27
Marshall,0,$0.00
DeKalb,0,$0.00
Steuben,0,$0.00
Floyd,5,$43724.36
Clark,52,$925884.26
White,21,$481352.25
Pulaski,1,$32457.75
Sullivan,0,$0.00
Clay,0,$0.00
Fountain,0,$0.00
Vermillion,0,$0.00
Elkhart,1,$12584.28
LaGrange,2,$15947.07
Lawrence,1,$925.78
Jackson,5,$163342.60
Warren,0,$0.00
Parke,3,$103125.10
Vigo,8,$186119.04
Carroll,9,$114240.47
Henry,1,$7508.39
Madison,5,$30128.37
Grant,0,$0.00
Huntington,16,$374369.15
Allen,18,$604317.76
Tippecanoe,2,$33049.26
Clinton,0,$0.00
Tipton,1,$476.17
Howard,0,$0.00
Hamilton,3,$14593.37
Hancock,0,$0.00
Newton,2,$149501.85
Jasper,4,$135256.85
Randolph,0,$0.00
Delaware,11,$264126.16
Bartholomew,16,$232744.16
Johnson,13,$168260.92
Brown,20,$1229632.91
Greene,0,$0.00
Morgan,13,$258299.62
Putnam,0,$0.00
Monroe,0,$0.00
Ripley,0,$0.00
Fulton,0,$0.00
Wabash,6,$68211.86
Noble,18,$185253.73
Jay,9,$227575.36
Fayette,0,$0.00
Daviess,0,$0.00
Martin,0,$0.00
Miami,0,$0.00
Wells,5,$113673.55
Blackford,0,$0.00
Jennings,0,$0.00
Scott,0,$0.00
Ohio,0,$0.00
Dearborn,0,$0.00
Washington,0,$0.00
Montgomery,2,$8406.44
Hendricks,5,$128637.36
Shelby,0,$0.00
Marion,82,$1217427.46
Boone,0,$0.00
St. Joseph,1,$3755.92
Dubois,0,$0.00
Orange,1,$8153.91
Crawford,4,$39275.74
Knox,0,$0.00
Warrick,0,$0.00
Vanderburgh,4,$34002.86
Gibson,0,$0.00
Lake,7,$43399.13
Benton,0,$0.00
Pike,0,$0.00
Switzerland,1,$21162.92
Perry,2,$23067.36
Union,1,$23455.01
Spencer,0,$0.00
Adams,13,$100580.40
Posey,0,$0.00
Harrison,9,$135081.64
Cass,3,$46421.34
Kosciusko,3,$13289.32
Franklin,0,$0.00
Owen,1,$2248.82
Jefferson,15,$491103.40
LaPorte,0,$0.00
Porter,1,$81522.42
Wayne,0,$0.00
Whitley,1,$2916.89
