Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,588,$4572901.87
Tangipahoa,27,$161120.01
Jefferson,14454,$302866989.56
Bienville,0,$0.00
Natchitoches,12,$106374.13
Iberville,8,$29145.12
Pointe Coupee,50,$464388.34
Terrebonne,22,$253375.79
Vernon,2,$6323.29
Rapides,69,$495314.65
Calcasieu,69,$538912.37
Cameron,8,$59609.73
Assumption,6,$45673.21
Lafourche,53,$463796.24
East Carroll,3,$22555.50
Richland,3,$25863.54
St. Tammany,2958,$61177869.46
West Baton Rouge,8,$32273.84
West Feliciana,6,$60170.97
Allen,42,$776959.60
St. Charles,1915,$55666045.45
Lincoln,0,$0.00
Ouachita,19,$142500.92
St. Mary,36,$345497.66
East Feliciana,5,$94569.26
St. John the Baptist,77,$994622.20
Vermilion,50,$932068.95
Plaquemines,5,$41638.53
Iberia,1,$620.00
East Baton Rouge,667,$8336413.83
Concordia,22,$183841.64
Caddo,0,$0.00
Red River,0,$0.00
Bossier,1,$1271.78
De Soto,0,$0.00
Madison,2,$16889.23
Tensas,6,$56913.07
Caldwell,2,$33353.39
Jackson,2,$7265.62
Evangeline,6,$68720.10
Orleans,11615,$160361272.81
St. Martin,11,$60212.72
LaSalle,6,$43988.66
Avoyelles,40,$446296.20
Jefferson Davis,2,$21871.09
Beauregard,36,$378550.96
Lafayette,232,$2743614.28
Claiborne,0,$0.00
Catahoula,2,$20109.63
Washington,2,$8111.83
Morehouse,1,$1225.60
St. Helena,0,$0.00
Franklin,11,$83687.79
West Carroll,0,$0.00
St. James,4,$27372.55
Ascension,44,$352547.81
Livingston,150,$1216644.43
Union,1,$3438.80
Winn,16,$209989.04
Grant,27,$262935.86
Webster,0,$0.00
Sabine,0,$0.00
Acadia,5,$29678.30
St. Landry,3,$11255.45
