Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,21,$73195.82
Tangipahoa,7,$40201.32
Jefferson,641,$3360622.46
Bienville,6,$47421.20
Natchitoches,55,$623403.37
Iberville,27,$143333.12
Pointe Coupee,101,$537807.17
Terrebonne,261,$3997577.12
Vernon,1,$6915.44
Rapides,275,$2514069.50
Calcasieu,67,$345190.54
Cameron,4,$24157.21
Assumption,116,$937557.05
Lafourche,118,$991922.57
East Carroll,5,$61176.18
Richland,58,$675740.84
St. Tammany,100,$567395.31
West Baton Rouge,2,$19038.60
West Feliciana,13,$58310.55
Allen,4,$11309.99
St. Charles,25,$157597.15
Lincoln,7,$67293.99
Ouachita,1161,$19915224.02
St. Mary,55,$292808.55
East Feliciana,2,$13892.62
St. John the Baptist,30,$229362.31
Vermilion,33,$203845.63
Plaquemines,51,$212187.32
Iberia,1,$649.43
East Baton Rouge,224,$2297618.79
Concordia,80,$518425.52
Caddo,387,$6170431.40
Red River,2,$30208.99
Bossier,116,$2084583.91
De Soto,4,$91719.57
Madison,14,$126409.60
Tensas,14,$63316.80
Caldwell,245,$2305207.27
Jackson,2,$19070.64
Evangeline,3,$40246.87
Orleans,1479,$13338061.62
St. Martin,99,$600461.55
LaSalle,37,$217310.13
Avoyelles,87,$370315.33
Jefferson Davis,1,$4424.01
Beauregard,29,$190602.96
Lafayette,80,$499260.24
Claiborne,4,$44432.54
Catahoula,498,$4120483.60
Washington,10,$73394.55
Morehouse,36,$601666.43
St. Helena,0,$0.00
Franklin,58,$550768.91
West Carroll,7,$103540.65
St. James,10,$122288.75
Ascension,38,$282591.94
Livingston,139,$801657.36
Union,46,$976387.62
Winn,37,$474221.96
Grant,47,$438272.98
Webster,20,$276801.44
Sabine,0,$0.00
Acadia,3,$23746.61
St. Landry,10,$57855.40
