Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,7,$14991.09
Tangipahoa,1,$2360.18
Jefferson,115,$909357.48
Bienville,0,$0.00
Natchitoches,54,$610981.19
Iberville,0,$0.00
Pointe Coupee,27,$255154.46
Terrebonne,46,$700319.39
Vernon,6,$249590.75
Rapides,68,$766485.79
Calcasieu,8,$37683.20
Cameron,0,$0.00
Assumption,0,$0.00
Lafourche,111,$1605593.64
East Carroll,1,$2430.19
Richland,29,$306210.14
St. Tammany,3,$2816.11
West Baton Rouge,0,$0.00
West Feliciana,1,$2026.68
Allen,1,$536.00
St. Charles,3,$4850.65
Lincoln,1,$10745.70
Ouachita,57,$559720.88
St. Mary,3,$18405.65
East Feliciana,0,$0.00
St. John the Baptist,6,$47467.85
Vermilion,30,$364291.92
Plaquemines,4,$194780.04
Iberia,2,$7630.68
East Baton Rouge,20,$103310.66
Concordia,10,$64814.75
Caddo,145,$2991230.06
Red River,0,$0.00
Bossier,104,$2182973.18
De Soto,5,$96060.24
Madison,2,$18953.55
Tensas,0,$0.00
Caldwell,6,$73332.07
Jackson,0,$0.00
Evangeline,0,$0.00
Orleans,25,$644856.14
St. Martin,9,$72508.33
LaSalle,9,$58005.23
Avoyelles,11,$73568.95
Jefferson Davis,1,$8696.36
Beauregard,18,$267091.01
Lafayette,26,$206758.98
Claiborne,2,$20014.16
Catahoula,11,$87727.40
Washington,2,$8583.54
Morehouse,3,$37025.30
St. Helena,0,$0.00
Franklin,0,$0.00
West Carroll,3,$51331.48
St. James,2,$116051.75
Ascension,3,$6868.95
Livingston,2,$30569.60
Union,19,$110719.75
Winn,18,$271749.59
Grant,20,$196685.65
Webster,11,$133040.47
Sabine,0,$0.00
Acadia,2,$27058.41
St. Landry,1,$3665.29
