Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,297,$2705145.31
Tangipahoa,26,$237901.40
Jefferson,2283,$18797673.25
Bienville,0,$0.00
Natchitoches,4,$20041.80
Iberville,6,$63762.64
Pointe Coupee,32,$292524.89
Terrebonne,204,$2933108.74
Vernon,1,$3304.00
Rapides,37,$231726.91
Calcasieu,78,$534458.14
Cameron,48,$684056.99
Assumption,5,$35001.88
Lafourche,53,$400143.56
East Carroll,1,$800.00
Richland,5,$39098.62
St. Tammany,611,$7221352.35
West Baton Rouge,0,$0.00
West Feliciana,1,$31328.78
Allen,11,$73957.55
St. Charles,56,$498361.58
Lincoln,0,$0.00
Ouachita,15,$69855.14
St. Mary,24,$281241.47
East Feliciana,0,$0.00
St. John the Baptist,41,$186284.59
Vermilion,21,$340003.76
Plaquemines,61,$1589035.50
Iberia,10,$53401.60
East Baton Rouge,43,$294084.42
Concordia,12,$114912.96
Caddo,2,$1217.76
Red River,0,$0.00
Bossier,2,$53961.11
De Soto,0,$0.00
Madison,0,$0.00
Tensas,1,$10387.90
Caldwell,0,$0.00
Jackson,0,$0.00
Evangeline,0,$0.00
Orleans,3361,$36067053.28
St. Martin,3,$30160.05
LaSalle,3,$9958.44
Avoyelles,5,$29018.83
Jefferson Davis,6,$21735.70
Beauregard,4,$50920.66
Lafayette,114,$928954.96
Claiborne,0,$0.00
Catahoula,2,$768.00
Washington,1,$2926.97
Morehouse,0,$0.00
St. Helena,1,$11764.05
Franklin,7,$67724.94
West Carroll,0,$0.00
St. James,7,$17551.68
Ascension,65,$579641.98
Livingston,194,$2183634.13
Union,0,$0.00
Winn,2,$16500.95
Grant,3,$48793.01
Webster,1,$1646.78
Sabine,0,$0.00
Acadia,2,$26920.35
St. Landry,2,$34815.51
