Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,10,$10603.07
Tangipahoa,1,$493.00
Jefferson,298,$738584.55
Bienville,1,$1854.72
Natchitoches,0,$0.00
Iberville,0,$0.00
Pointe Coupee,2,$6601.11
Terrebonne,8,$10372.14
Vernon,0,$0.00
Rapides,4,$4994.87
Calcasieu,21,$78317.56
Cameron,2,$7607.10
Assumption,0,$0.00
Lafourche,10,$14038.87
East Carroll,0,$0.00
Richland,0,$0.00
St. Tammany,29,$59513.72
West Baton Rouge,0,$0.00
West Feliciana,0,$0.00
Allen,1,$4021.85
St. Charles,3,$7469.02
Lincoln,0,$0.00
Ouachita,1,$3030.64
St. Mary,3,$4044.62
East Feliciana,0,$0.00
St. John the Baptist,0,$0.00
Vermilion,2,$3478.29
Plaquemines,3,$8461.14
Iberia,17,$77149.31
East Baton Rouge,8,$6806.21
Concordia,6,$18898.69
Caddo,13,$35505.09
Red River,0,$0.00
Bossier,1,$385.69
De Soto,0,$0.00
Madison,1,$1102.69
Tensas,0,$0.00
Caldwell,0,$0.00
Jackson,0,$0.00
Evangeline,0,$0.00
Orleans,686,$2782966.29
St. Martin,1,$383.20
LaSalle,0,$0.00
Avoyelles,18,$67849.21
Jefferson Davis,1,$1420.00
Beauregard,0,$0.00
Lafayette,13,$45825.06
Claiborne,0,$0.00
Catahoula,0,$0.00
Washington,2,$3009.64
Morehouse,0,$0.00
St. Helena,0,$0.00
Franklin,0,$0.00
West Carroll,0,$0.00
St. James,2,$39207.59
Ascension,4,$3876.84
Livingston,1,$2528.90
Union,0,$0.00
Winn,0,$0.00
Grant,0,$0.00
Webster,0,$0.00
Sabine,1,$7411.10
Acadia,2,$2324.00
St. Landry,5,$9830.77
