Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,49,$518994.63
Tangipahoa,30,$459728.76
Jefferson,411,$4637815.97
Bienville,0,$0.00
Natchitoches,0,$0.00
Iberville,26,$325922.52
Pointe Coupee,46,$606289.92
Terrebonne,43,$1941524.11
Vernon,11,$118775.74
Rapides,5,$107213.40
Calcasieu,49,$532491.93
Cameron,1,$64821.87
Assumption,6,$40624.36
Lafourche,55,$580691.01
East Carroll,0,$0.00
Richland,0,$0.00
St. Tammany,244,$3443876.82
West Baton Rouge,2,$54439.59
West Feliciana,0,$0.00
Allen,4,$87760.26
St. Charles,263,$6392003.14
Lincoln,0,$0.00
Ouachita,16,$114011.91
St. Mary,4,$15552.36
East Feliciana,0,$0.00
St. John the Baptist,10,$55732.38
Vermilion,3,$6119.41
Plaquemines,28,$886268.96
Iberia,3,$19729.21
East Baton Rouge,104,$1645046.54
Concordia,8,$54001.95
Caddo,4,$65016.39
Red River,0,$0.00
Bossier,2,$5909.90
De Soto,0,$0.00
Madison,0,$0.00
Tensas,0,$0.00
Caldwell,0,$0.00
Jackson,0,$0.00
Evangeline,4,$29317.94
Orleans,206,$2246782.52
St. Martin,84,$1928741.90
LaSalle,0,$0.00
Avoyelles,12,$104105.02
Jefferson Davis,9,$50147.42
Beauregard,3,$69328.93
Lafayette,119,$1893163.27
Claiborne,0,$0.00
Catahoula,0,$0.00
Washington,4,$36832.69
Morehouse,9,$160975.73
St. Helena,0,$0.00
Franklin,1,$1142.77
West Carroll,0,$0.00
St. James,3,$53212.20
Ascension,3,$18941.97
Livingston,164,$1983354.38
Union,1,$61123.89
Winn,0,$0.00
Grant,0,$0.00
Webster,0,$0.00
Sabine,0,$0.00
Acadia,27,$361039.94
St. Landry,30,$344106.37
