Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,16010,$2197368303.41
Tangipahoa,69,$2618811.30
Jefferson,37624,$2743871147.79
Bienville,1,$12268.67
Natchitoches,1,$45000.00
Iberville,19,$1326232.38
Pointe Coupee,19,$595905.63
Terrebonne,2478,$110881514.01
Vernon,7,$221076.36
Rapides,15,$200689.68
Calcasieu,608,$34048542.79
Cameron,1257,$104985709.74
Assumption,7,$60843.34
Lafourche,407,$11097625.87
East Carroll,0,$0.00
Richland,0,$0.00
St. Tammany,12728,$1367147059.57
West Baton Rouge,5,$136636.81
West Feliciana,2,$42063.87
Allen,4,$202829.42
St. Charles,371,$12826062.04
Lincoln,0,$0.00
Ouachita,8,$294940.69
St. Mary,239,$10426436.46
East Feliciana,1,$8935.74
St. John the Baptist,197,$3839036.97
Vermilion,1398,$73906686.02
Plaquemines,2757,$254334744.57
Iberia,679,$33750080.54
East Baton Rouge,109,$3002392.61
Concordia,8,$105439.90
Caddo,3,$87902.03
Red River,0,$0.00
Bossier,4,$320087.51
De Soto,0,$0.00
Madison,0,$0.00
Tensas,3,$86477.46
Caldwell,0,$0.00
Jackson,0,$0.00
Evangeline,2,$76030.69
Orleans,59990,$6791403748.68
St. Martin,15,$127933.67
LaSalle,0,$0.00
Avoyelles,7,$225367.41
Jefferson Davis,6,$101063.71
Beauregard,1,$42400.00
Lafayette,37,$1389743.37
Claiborne,2,$7590.58
Catahoula,2,$3557.80
Washington,21,$706508.32
Morehouse,0,$0.00
St. Helena,1,$38918.08
Franklin,1,$939.33
West Carroll,0,$0.00
St. James,5,$93555.56
Ascension,99,$2954669.27
Livingston,201,$4946668.63
Union,1,$51362.60
Winn,0,$0.00
Grant,1,$121945.00
Webster,3,$86945.79
Sabine,0,$0.00
Acadia,19,$319619.24
St. Landry,11,$457433.99
