Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,236,$705201.85
Tangipahoa,3,$29769.15
Jefferson,2670,$18510563.36
Bienville,1,$5025.30
Natchitoches,8,$79350.73
Iberville,3,$2700.27
Pointe Coupee,20,$104716.33
Terrebonne,10,$14241.75
Vernon,2,$30687.92
Rapides,203,$1464070.34
Calcasieu,244,$2937972.41
Cameron,39,$240564.19
Assumption,3,$5100.90
Lafourche,12,$24014.47
East Carroll,4,$13391.87
Richland,4,$61189.61
St. Tammany,21,$91922.21
West Baton Rouge,3,$3701.34
West Feliciana,5,$25409.45
Allen,10,$134470.41
St. Charles,6,$8708.89
Lincoln,1,$3050.35
Ouachita,314,$3401381.58
St. Mary,14,$33738.47
East Feliciana,2,$3225.82
St. John the Baptist,0,$0.00
Vermilion,1,$2174.56
Plaquemines,6,$33995.77
Iberia,3,$8219.27
East Baton Rouge,109,$382816.20
Concordia,34,$98630.80
Caddo,0,$0.00
Red River,0,$0.00
Bossier,4,$46330.82
De Soto,3,$25615.81
Madison,19,$36907.10
Tensas,2,$13832.59
Caldwell,3,$19639.20
Jackson,0,$0.00
Evangeline,0,$0.00
Orleans,951,$3305564.48
St. Martin,8,$28193.15
LaSalle,14,$172636.02
Avoyelles,28,$117389.33
Jefferson Davis,2,$4028.79
Beauregard,4,$49249.56
Lafayette,48,$130667.67
Claiborne,0,$0.00
Catahoula,33,$163597.23
Washington,7,$19734.50
Morehouse,0,$0.00
St. Helena,0,$0.00
Franklin,4,$19608.95
West Carroll,1,$15940.54
St. James,1,$1650.08
Ascension,2,$8405.15
Livingston,6,$12089.52
Union,5,$21156.59
Winn,0,$0.00
Grant,13,$136266.34
Webster,0,$0.00
Sabine,1,$2041.13
Acadia,18,$45882.28
St. Landry,18,$129996.32
