Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,11,$36022.14
Tangipahoa,9,$57713.24
Jefferson,180,$961621.18
Bienville,1,$1556.00
Natchitoches,3,$36093.39
Iberville,0,$0.00
Pointe Coupee,56,$506235.04
Terrebonne,14,$343821.63
Vernon,6,$94734.97
Rapides,119,$759956.68
Calcasieu,1,$1061.70
Cameron,3,$62771.63
Assumption,3,$7115.39
Lafourche,6,$39698.48
East Carroll,2,$7471.42
Richland,1,$8109.46
St. Tammany,9,$25453.69
West Baton Rouge,0,$0.00
West Feliciana,10,$64866.91
Allen,7,$37411.38
St. Charles,9,$23403.07
Lincoln,0,$0.00
Ouachita,11,$51532.30
St. Mary,6,$19392.17
East Feliciana,1,$7561.55
St. John the Baptist,5,$7297.81
Vermilion,0,$0.00
Plaquemines,2,$2011.95
Iberia,0,$0.00
East Baton Rouge,92,$667108.29
Concordia,35,$305119.84
Caddo,8,$95849.49
Red River,0,$0.00
Bossier,0,$0.00
De Soto,0,$0.00
Madison,5,$23878.42
Tensas,6,$68778.39
Caldwell,0,$0.00
Jackson,0,$0.00
Evangeline,2,$11638.58
Orleans,463,$3301724.43
St. Martin,11,$10021.49
LaSalle,2,$2977.73
Avoyelles,7,$79335.55
Jefferson Davis,0,$0.00
Beauregard,0,$0.00
Lafayette,7,$24984.03
Claiborne,0,$0.00
Catahoula,7,$23671.47
Washington,16,$89028.90
Morehouse,0,$0.00
St. Helena,1,$2880.01
Franklin,2,$1061.77
West Carroll,0,$0.00
St. James,0,$0.00
Ascension,23,$174669.55
Livingston,81,$651208.86
Union,0,$0.00
Winn,0,$0.00
Grant,2,$10632.90
Webster,0,$0.00
Sabine,0,$0.00
Acadia,2,$14713.89
St. Landry,7,$49701.19
