Name,Total Paid Claims,Total Claim Dollars Paid
St. Bernard,126,$510683.47
Tangipahoa,22,$183798.40
Jefferson,596,$3001948.70
Bienville,2,$29348.90
Natchitoches,16,$222933.29
Iberville,29,$271170.24
Pointe Coupee,20,$232613.19
Terrebonne,147,$2169573.55
Vernon,13,$183847.32
Rapides,163,$2259927.37
Calcasieu,73,$787945.10
Cameron,5,$29813.91
Assumption,55,$596613.58
Lafourche,462,$10432913.52
East Carroll,1,$4582.82
Richland,7,$47828.63
St. Tammany,1426,$25235940.86
West Baton Rouge,4,$68998.10
West Feliciana,0,$0.00
Allen,11,$179443.32
St. Charles,27,$154489.65
Lincoln,0,$0.00
Ouachita,33,$455135.98
St. Mary,81,$724102.69
East Feliciana,5,$80198.98
St. John the Baptist,59,$330149.21
Vermilion,220,$5542893.81
Plaquemines,12,$66965.06
Iberia,27,$208581.24
East Baton Rouge,915,$24340827.15
Concordia,9,$108325.28
Caddo,11,$140013.71
Red River,0,$0.00
Bossier,13,$67548.91
De Soto,2,$25775.20
Madison,3,$40199.92
Tensas,1,$14180.12
Caldwell,9,$85190.54
Jackson,0,$0.00
Evangeline,0,$0.00
Orleans,827,$3979307.41
St. Martin,51,$682102.78
LaSalle,14,$134794.85
Avoyelles,21,$138286.98
Jefferson Davis,3,$58810.16
Beauregard,61,$1227058.09
Lafayette,197,$4667297.85
Claiborne,0,$0.00
Catahoula,50,$494027.10
Washington,14,$188156.65
Morehouse,9,$52916.61
St. Helena,0,$0.00
Franklin,8,$84772.96
West Carroll,1,$8390.62
St. James,10,$209101.03
Ascension,263,$4418052.73
Livingston,490,$7089561.18
Union,29,$187099.06
Winn,7,$101553.34
Grant,22,$226929.14
Webster,16,$267073.20
Sabine,0,$0.00
Acadia,9,$48572.99
St. Landry,2,$5486.64
